"ad_date","source","campaign_id","campaign_name","total_impressions","total_clicks","total_spend","total_installs","total_d1_revenue","total_d7_revenue"
"2025-10-07",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,28744,1400,706.1600,127,609.12,3168.64
"2025-10-15",Google Ads,GG-200210,UAC - Value | iOS | EU | Playables,9227,461,228.9300,69,354.55,1443.02
"2025-10-15",Google Ads,GG-200107,UAC - Value | Android | US | Carousel,13548,638,228.5300,89,319.63,1708.1
"2025-10-15",Google Ads,GG-200165,UAC - Value | Android | MENA | UGC,24869,574,228.4500,74,340.86,1823.94
"2025-10-15",Google Ads,GG-200167,UAC - Installs | Android | EU | UGC,12339,600,225.7800,101,400.33,2186.6
"2025-10-15",Google Ads,GG-200185,UAC - Value | iOS | MENA | Video,14924,501,225.7000,120,591.11,3006.39
"2025-10-15",Google Ads,GG-200146,UAC - Installs | Android | LATAM | Video,16153,435,224.9000,92,327.1,1250.5
"2025-10-15",Google Ads,GG-200135,UAC - Value | iOS | APAC | Static,15753,538,223.4900,130,639.13,3477.51
"2025-10-15",Google Ads,GG-200231,UAC - Installs | iOS | MENA | Carousel,18168,537,222.8000,128,333.43,1148.67
"2025-10-15",Google Ads,GG-200056,UAC - Value | iOS | LATAM | Static,10990,408,221.2200,68,222.01,1311.64
"2025-10-15",Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,19960,670,220.8300,148,410.73,1694.67
"2025-10-15",Google Ads,GG-200239,UAC - Value | iOS | US | Video,15028,404,220.5800,75,429.34,2576.04
"2025-10-15",Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,12835,605,219.7400,89,260.5,1111.55
"2025-10-15",Google Ads,GG-200123,Search - Non-Brand - Broad | Android | US | Video,10205,402,219.6100,44,175.85,772.68
"2025-10-15",Google Ads,GG-200157,UAC - Value | iOS | EU | Video,11093,523,219.1400,94,516.08,2901.4
"2025-10-15",Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,15628,704,217.9600,38,165.73,814.4
"2025-10-15",Google Ads,GG-200067,UAC - Installs | Android | US | Static,20654,586,216.5900,74,216.22,800.88
"2025-10-15",Google Ads,GG-200348,UAC - Installs | iOS | APAC | UGC,11360,514,211.7200,84,335.64,1722.84
"2025-10-15",Google Ads,GG-200099,UAC - Value | iOS | APAC | Static,12109,478,211.4700,67,253.88,1293.26
"2025-10-15",Google Ads,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,10747,528,210.7200,34,147.13,711.52
"2025-10-15",Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,9644,425,210.5000,84,198.08,877.1
"2025-10-15",Google Ads,GG-200275,UAC - Value | Android | US | Static,9992,400,210.4400,60,292.95,1297.77
"2025-10-15",Google Ads,GG-200199,Search - Brand - Exact | Android | EU | Video,17858,402,208.6800,74,319.78,1084.37
"2025-10-15",Google Ads,GG-200119,UAC - Installs | iOS | MENA | UGC,14923,481,208.5600,63,178.83,583.34
"2025-10-15",Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,8574,341,206.8200,73,270.9,1622.96
"2025-10-15",Google Ads,GG-200241,UAC - Value | iOS | US | Playables,11645,383,206.4400,83,412.05,2441.4
"2025-10-15",Google Ads,GG-200180,Search - Non-Brand - Broad | Android | MENA | Playables,13364,479,205.8700,55,185.62,752.5
"2025-10-15",Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,16884,458,205.0500,79,193.42,1010.43
"2025-10-15",Google Ads,GG-200063,UAC - Value | Android | LATAM | Playables,14637,575,202.1100,129,360.56,1581.78
"2025-10-15",Google Ads,GG-200345,UAC - Installs | iOS | EU | Playables,11926,375,201.1100,61,204.28,791.79
"2025-10-15",Google Ads,GG-200077,UAC - Installs | iOS | US | Carousel,10229,427,200.9500,95,430.15,1382.5
"2025-10-15",Google Ads,GG-200255,UAC - Value | Android | MENA | Static,12595,561,199.2100,110,324.98,1415.61
"2025-10-15",Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,22428,648,198.4800,99,283.95,1608.01
"2025-10-15",Google Ads,GG-200206,Search - Brand - Exact | iOS | LATAM | Carousel,13661,366,195.8800,42,108.51,303.39
"2025-10-15",Google Ads,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,8325,408,195.3900,81,343.69,1424.6
"2025-10-15",Google Ads,GG-200066,Search - Brand - Exact | Android | MENA | UGC,14533,622,195.2500,115,280.3,1319.93
"2025-10-15",Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,17645,502,194.8300,130,440.19,2425.01
"2025-10-15",Google Ads,GG-200256,Search - Brand - Exact | iOS | APAC | Static,10043,441,194.8300,24,68.66,201.65
"2025-10-15",Google Ads,GG-200014,UAC - Installs | Android | EU | Video,14500,441,193.7800,125,452.2,2206.74
"2025-10-15",Google Ads,GG-200052,UAC - Installs | iOS | MENA | UGC,19544,404,192.2600,83,370.47,1690.83
"2025-10-15",Google Ads,GG-200143,UAC - Installs | iOS | LATAM | UGC,12613,333,191.6700,37,151.57,649.93
"2025-10-15",Google Ads,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,13334,501,191.0800,77,300.34,1098.34
"2025-10-15",Google Ads,GG-200182,UAC - Value | Android | EU | Playables,13741,355,189.8500,106,532.94,2867.22
"2025-10-15",Google Ads,GG-200235,UAC - Value | Android | US | Video,14265,539,189.3000,92,445.93,2675.58
"2025-10-15",Google Ads,GG-200197,Search - Non-Brand - Broad | iOS | EU | Carousel,10921,353,188.6800,21,82.39,236.95
"2025-10-15",Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,8320,413,186.1800,74,172.1,551.06
"2025-10-15",Google Ads,GG-200117,Search - Non-Brand - Broad | iOS | US | Playables,11061,527,184.0800,44,135.89,437.02
"2025-10-15",Google Ads,GG-200026,UAC - Value | Android | EU | Carousel,13948,303,183.3500,62,247.58,1197.54
"2025-10-15",Google Ads,GG-200175,Search - Non-Brand - Broad | Android | EU | UGC,8848,426,182.8000,44,138.36,598.27
"2025-10-15",Google Ads,GG-200075,Search - Brand - Exact | iOS | APAC | Static,10523,509,181.6600,39,102.65,483.58
"2025-10-15",Google Ads,GG-200001,UAC - Value | Android | US | Static,12631,405,181.5600,106,467.31,2650.12
"2025-10-15",Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,14824,390,181.4300,28,112.83,533.91
"2025-10-15",Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,9465,442,180.6000,83,293.13,1194.5
"2025-10-15",Google Ads,GG-200048,UAC - Value | iOS | EU | UGC,11974,278,178.4500,33,179.92,951.42
"2025-10-15",Google Ads,GG-200237,UAC - Value | Android | EU | Playables,12650,486,178.0700,88,443.85,2437.62
"2025-10-15",Google Ads,GG-200083,UAC - Value | Android | US | Carousel,8728,394,177.9700,86,328.62,1623.71
"2025-10-15",Google Ads,GG-200269,UAC - Installs | Android | US | Video,11332,351,177.5700,62,191.07,860.01
"2025-10-15",Google Ads,GG-200211,Search - Non-Brand - Broad | Android | EU | Carousel,8804,338,177.3100,43,132.69,456.72
"2025-10-15",Google Ads,GG-200264,UAC - Installs | iOS | EU | UGC,10372,418,177.1500,116,358.24,1565.87
"2025-10-15",Google Ads,GG-200213,Search - Non-Brand - Broad | iOS | MENA | Playables,9321,342,176.9800,70,222.97,875.6
"2025-10-15",Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,9292,369,176.7900,41,170.92,851.01
"2025-10-15",Google Ads,GG-200287,UAC - Value | Android | MENA | Video,10633,353,176.7500,100,303.91,1597.96
"2025-10-15",Google Ads,GG-200223,UAC - Installs | iOS | APAC | UGC,14533,499,175.6000,115,441.63,1717.94
"2025-10-15",Google Ads,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,10530,372,173.7200,55,220.74,1088.25
"2025-10-15",Google Ads,GG-200163,Search - Brand - Exact | iOS | LATAM | Static,14866,600,173.6400,97,396.53,1825.62
"2025-10-15",Google Ads,GG-200217,Search - Brand - Exact | iOS | APAC | Playables,8984,363,171.2600,54,165.75,699.13
"2025-10-15",Google Ads,GG-200093,Search - Brand - Exact | Android | LATAM | Playables,10199,438,170.7800,55,160.24,723.96
"2025-10-15",Google Ads,GG-200342,Search - Brand - Exact | Android | EU | UGC,13796,347,170.5500,53,153.03,708.99
"2025-10-15",Google Ads,GG-200132,Search - Non-Brand - Broad | Android | MENA | UGC,15745,546,170.5200,80,201.34,963.21
"2025-10-15",Google Ads,GG-200015,Search - Brand - Exact | Android | MENA | Playables,8290,345,170.1200,56,116.27,502.05
"2025-10-15",Google Ads,GG-200050,Search - Brand - Exact | Android | LATAM | Static,15840,703,168.3700,97,387.27,1513.84
"2025-10-15",Google Ads,GG-200158,Search - Brand - Exact | iOS | EU | Carousel,7379,355,168.3100,74,369.73,1305.52
"2025-10-15",Google Ads,GG-200148,UAC - Installs | Android | MENA | Carousel,13692,472,167.8400,75,299.5,1076.7
"2025-10-15",Google Ads,GG-200230,Search - Non-Brand - Broad | Android | APAC | Playables,14981,622,166.6300,66,190.69,939.15
"2025-10-15",Google Ads,GG-200183,Search - Brand - Exact | Android | MENA | UGC,10424,485,162.8100,99,274.26,862.55
"2025-10-15",Google Ads,GG-200161,UAC - Installs | Android | MENA | UGC,9212,429,161.1300,67,248.11,840.6
"2025-10-15",Google Ads,GG-200118,Search - Brand - Exact | iOS | MENA | Carousel,9256,366,160.6000,34,126.44,489.58
"2025-10-15",Google Ads,GG-200121,UAC - Installs | iOS | LATAM | Playables,10871,260,160.2600,40,159.3,721.95
"2025-10-15",Google Ads,GG-200187,Search - Brand - Exact | Android | EU | Playables,14316,448,157.2000,56,205.96,544.56
"2025-10-15",Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,19034,381,156.6300,73,347.81,1552.97
"2025-10-15",Google Ads,GG-200128,UAC - Value | iOS | MENA | Carousel,15269,385,156.2300,68,324.43,1360.01
"2025-10-15",Google Ads,GG-200100,Search - Brand - Exact | iOS | APAC | Video,13974,607,156.0600,42,105.3,340.22
"2025-10-15",Google Ads,GG-200225,UAC - Installs | iOS | US | UGC,12481,320,156.0300,78,315.64,1143.56
"2025-10-15",Google Ads,GG-200147,Search - Non-Brand - Broad | iOS | LATAM | UGC,16432,391,154.5200,56,194.72,874.88
"2025-10-15",Google Ads,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,11381,317,154.4400,48,177.42,685.55
"2025-10-15",Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,11969,584,153.8800,73,251.34,1100.62
"2025-10-15",Google Ads,GG-200103,UAC - Value | iOS | LATAM | Carousel,13453,419,153.5600,60,209.06,1135.61
"2025-10-15",Google Ads,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,12245,356,150.6200,61,230.46,1121.65
"2025-10-15",Google Ads,GG-200160,UAC - Value | iOS | LATAM | UGC,12919,393,149.8100,61,198.81,928.84
"2025-10-15",Google Ads,GG-200055,UAC - Value | iOS | APAC | UGC,14618,302,149.7900,67,259.8,1168.84
"2025-10-15",Google Ads,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,12552,496,149.5900,99,288.66,882.14
"2025-10-15",Google Ads,GG-200200,Search - Brand - Exact | Android | APAC | Playables,8619,398,148.8100,58,152.11,434.58
"2025-10-15",Google Ads,GG-200153,UAC - Value | Android | MENA | Static,8315,372,147.7200,57,201.79,960.92
"2025-10-15",Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,10305,447,147.4700,91,340.27,1332.84
"2025-10-15",Google Ads,GG-200094,Search - Non-Brand - Broad | Android | MENA | Playables,10365,430,147.4500,59,154.43,633.16
"2025-10-15",Google Ads,GG-200177,Search - Non-Brand - Broad | iOS | MENA | Static,12295,388,147.1700,44,134.0,410.84
"2025-10-15",Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,13971,418,146.8400,98,336.37,1060.57
"2025-10-15",Google Ads,GG-200033,UAC - Value | iOS | APAC | Static,8969,348,146.2600,76,352.43,2114.58
"2025-10-15",Google Ads,GG-200202,Search - Brand - Exact | Android | MENA | Static,10998,430,146.0300,92,251.75,1208.9
"2025-10-15",Google Ads,GG-200106,Search - Non-Brand - Broad | iOS | APAC | Static,14525,409,145.3600,34,146.67,393.08
"2025-10-15",Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,9537,295,144.7900,45,152.38,603.12
"2025-10-15",Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,18979,466,144.6900,76,238.16,1004.8
"2025-10-15",Google Ads,GG-200162,Search - Non-Brand - Broad | Android | US | Carousel,12793,436,144.5300,93,259.5,1205.38
"2025-10-15",Google Ads,GG-200138,UAC - Value | iOS | APAC | Playables,10127,402,142.5900,72,256.38,1048.34
"2025-10-15",Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,13439,337,142.4800,59,163.36,456.92
"2025-10-15",Google Ads,GG-200125,Search - Non-Brand - Broad | Android | MENA | Playables,16775,438,141.9600,88,343.09,1559.0
"2025-10-15",Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,8337,305,141.5200,67,322.92,1766.37
"2025-10-15",Google Ads,GG-200102,Search - Non-Brand - Broad | iOS | EU | Carousel,11349,321,140.7300,17,83.32,299.79
"2025-10-15",Google Ads,GG-200205,Search - Non-Brand - Broad | Android | LATAM | Static,8153,323,138.8900,71,262.82,672.29
"2025-10-15",Google Ads,GG-200021,UAC - Installs | iOS | APAC | Static,9835,374,138.3400,62,234.79,890.32
"2025-10-15",Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,10862,445,138.0400,96,280.55,869.99
"2025-10-15",Google Ads,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,12327,546,137.8700,61,237.86,1148.86
"2025-10-15",Google Ads,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,12515,301,136.3800,37,76.49,232.45
"2025-10-15",Google Ads,GG-200232,Search - Non-Brand - Broad | iOS | APAC | UGC,9055,322,136.0100,26,83.83,281.92
"2025-10-15",Google Ads,GG-200111,UAC - Value | Android | US | UGC,8260,217,134.4500,33,110.33,520.43
"2025-10-15",Google Ads,GG-200065,Search - Brand - Exact | iOS | MENA | Static,14601,306,133.8800,59,160.62,798.44
"2025-10-15",Google Ads,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,15820,462,133.0600,55,128.68,579.7
"2025-10-15",Google Ads,GG-200173,Search - Brand - Exact | iOS | MENA | Carousel,11845,251,132.7300,51,139.59,543.28
"2025-10-15",Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,7572,345,132.7200,18,73.97,185.29
"2025-10-15",Google Ads,GG-200220,Search - Brand - Exact | Android | EU | Static,7907,315,132.5200,69,300.65,1098.27
"2025-10-15",Google Ads,GG-200152,Search - Non-Brand - Broad | iOS | APAC | Video,11702,312,132.3800,38,167.15,815.02
"2025-10-15",Google Ads,GG-200216,Search - Brand - Exact | Android | MENA | Static,9129,357,132.0200,76,293.76,1443.24
"2025-10-15",Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,10514,391,131.9200,84,332.88,1649.75
"2025-10-15",Google Ads,GG-200133,Search - Brand - Exact | iOS | EU | Static,9376,289,131.8400,56,266.18,955.59
"2025-10-15",Google Ads,GG-200168,UAC - Value | Android | US | Carousel,12469,273,131.5300,39,176.11,732.79
"2025-10-15",Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,8904,273,129.4600,64,134.18,460.37
"2025-10-15",Google Ads,GG-200249,UAC - Installs | Android | APAC | UGC,9826,288,129.4000,56,186.37,874.45
"2025-10-15",Google Ads,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,9946,241,128.2400,45,164.2,621.5
"2025-10-15",Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,10552,232,128.1800,32,133.16,711.87
"2025-10-15",Google Ads,GG-200242,Search - Non-Brand - Broad | Android | US | Video,18957,497,127.6800,49,168.26,601.36
"2025-10-15",Google Ads,GG-200189,Search - Brand - Exact | Android | US | UGC,14526,315,126.8800,54,216.62,642.28
"2025-10-15",Google Ads,GG-200142,Search - Non-Brand - Broad | Android | LATAM | Carousel,11092,303,126.8700,32,100.74,495.14
"2025-10-15",Google Ads,GG-200188,Search - Brand - Exact | Android | APAC | Carousel,10399,318,126.5600,24,57.44,240.85
"2025-10-15",Google Ads,GG-200089,UAC - Installs | Android | MENA | Static,17666,393,125.9200,61,175.75,624.09
"2025-10-15",Google Ads,GG-200088,Search - Brand - Exact | Android | APAC | Playables,10105,295,125.8800,61,136.24,523.98
"2025-10-15",Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,11325,310,125.3000,20,66.53,193.34
"2025-10-15",Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,8195,244,124.8800,24,114.57,460.11
"2025-10-15",Google Ads,GG-200130,Search - Brand - Exact | iOS | MENA | Carousel,11516,370,124.8400,26,110.78,445.0
"2025-10-15",Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,13275,290,123.4200,60,291.46,1352.67
"2025-10-15",Google Ads,GG-200166,Search - Brand - Exact | iOS | US | UGC,9671,340,122.9800,24,86.32,260.51
"2025-10-15",Google Ads,GG-200086,UAC - Installs | iOS | APAC | Playables,11537,336,122.5400,44,132.92,567.83
"2025-10-15",Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,7199,257,121.7200,52,132.11,515.63
"2025-10-15",Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,8916,311,121.4800,43,134.44,362.85
"2025-10-15",Google Ads,GG-200062,UAC - Value | Android | APAC | Carousel,14685,336,120.7900,72,309.87,1611.01
"2025-10-15",Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,16252,395,120.1600,86,371.57,1474.02
"2025-10-15",Google Ads,GG-200159,Search - Brand - Exact | Android | LATAM | Playables,16279,541,118.1500,52,132.57,432.97
"2025-10-15",Google Ads,GG-200084,UAC - Value | iOS | MENA | UGC,12280,271,117.7000,58,288.76,1529.85
"2025-10-15",Google Ads,GG-200170,Search - Brand - Exact | iOS | MENA | Playables,8151,374,117.2100,79,346.81,1011.3
"2025-10-15",Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,6553,249,115.5900,42,139.48,418.58
"2025-10-15",Google Ads,GG-200145,UAC - Installs | iOS | LATAM | Static,9401,195,115.0100,45,160.58,772.39
"2025-10-15",Google Ads,GG-200095,UAC - Installs | Android | MENA | Playables,10520,316,114.7400,89,212.86,1051.74
"2025-10-15",Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,11772,322,113.6700,64,133.24,503.91
"2025-10-15",Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,6475,234,113.3500,51,214.39,956.82
"2025-10-15",Google Ads,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,6692,258,112.6900,20,56.9,191.64
"2025-10-15",Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,10511,319,112.3500,60,236.79,987.41
"2025-10-15",Google Ads,GG-200114,Search - Brand - Exact | iOS | LATAM | Playables,13461,282,111.6200,33,124.82,520.37
"2025-10-15",Google Ads,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,10784,224,111.1500,40,169.4,669.3
"2025-10-15",Google Ads,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,7654,295,107.4100,22,72.73,221.39
"2025-10-15",Google Ads,GG-200155,Search - Brand - Exact | iOS | LATAM | Video,9759,251,105.9200,35,105.92,370.61
"2025-10-15",Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,11597,399,105.7300,62,130.44,466.19
"2025-10-15",Google Ads,GG-200091,Search - Brand - Exact | iOS | MENA | Carousel,7106,192,104.8900,30,113.44,518.87
"2025-10-15",Google Ads,GG-200203,Search - Non-Brand - Broad | Android | MENA | Carousel,6549,215,103.2400,42,165.04,738.22
"2025-10-15",Google Ads,GG-200108,UAC - Installs | iOS | EU | Static,11750,247,103.1200,57,278.8,903.59
"2025-10-15",Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,6017,210,102.5200,24,59.48,233.88
"2025-10-15",Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,5803,279,101.1400,17,60.37,245.95
"2025-10-15",Google Ads,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,9321,278,100.4400,52,211.7,992.24
"2025-10-15",Google Ads,GG-200131,Search - Non-Brand - Broad | iOS | LATAM | Playables,6476,309,100.1200,28,88.5,411.79
"2025-10-15",Google Ads,GG-200169,UAC - Installs | Android | APAC | Carousel,5424,271,100.0300,73,184.14,841.7
"2025-10-15",Google Ads,GG-200045,UAC - Installs | iOS | LATAM | Video,8909,222,99.4600,33,92.14,470.37
"2025-10-15",Google Ads,GG-200246,Search - Brand - Exact | Android | LATAM | Video,10093,211,98.9400,36,77.41,251.27
"2025-10-15",Google Ads,GG-200096,Search - Brand - Exact | Android | US | Video,11030,277,98.4500,27,98.53,382.89
"2025-10-15",Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,8616,266,96.4000,55,234.33,1383.02
"2025-10-15",Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,10556,279,96.3900,59,209.71,755.59
"2025-10-15",Google Ads,GG-200149,Search - Non-Brand - Broad | Android | US | Playables,6712,198,95.6500,27,77.63,363.62
"2025-10-15",Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,11502,285,95.3000,56,246.81,1083.25
"2025-10-15",Google Ads,GG-200061,UAC - Value | iOS | APAC | Playables,7081,207,94.6400,56,251.74,1168.07
"2025-10-15",Google Ads,GG-200221,Search - Non-Brand - Broad | iOS | EU | Playables,5323,207,94.4500,34,158.04,610.03
"2025-10-15",Google Ads,GG-200279,UAC - Installs | iOS | US | Static,8302,228,93.1600,61,261.69,1110.35
"2025-10-15",Google Ads,GG-200198,Search - Brand - Exact | Android | US | UGC,8550,241,92.5400,25,93.31,446.12
"2025-10-15",Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,4397,172,92.4500,17,73.57,283.54
"2025-10-15",Google Ads,GG-200085,Search - Brand - Exact | Android | EU | Carousel,9977,206,91.4200,28,119.78,544.76
"2025-10-15",Google Ads,GG-200043,Search - Brand - Exact | Android | MENA | Playables,7184,203,90.5200,24,82.74,366.29
"2025-10-15",Google Ads,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,11244,311,87.9800,70,255.6,898.43
"2025-10-15",Google Ads,GG-200194,Search - Brand - Exact | Android | EU | Video,9245,322,87.9100,70,236.21,1099.09
"2025-10-15",Google Ads,GG-200179,Search - Brand - Exact | Android | MENA | Video,7764,267,86.8600,53,208.1,938.74
"2025-10-15",Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,9803,225,86.6500,20,92.04,341.65
"2025-10-15",Google Ads,GG-200228,UAC - Value | Android | LATAM | Playables,11592,240,85.7800,59,178.59,1071.54
"2025-10-15",Google Ads,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,8986,239,84.7300,47,184.46,527.19
"2025-10-15",Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,10883,224,84.6300,40,101.9,336.17
"2025-10-15",Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,7381,249,83.0400,38,125.24,376.85
"2025-10-15",Google Ads,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,8465,175,82.4200,9,28.34,129.26
"2025-10-15",Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,10837,254,81.8100,34,94.95,379.61
"2025-10-15",Google Ads,GG-200034,Search - Brand - Exact | iOS | MENA | Video,7425,154,78.5700,31,138.4,662.24
"2025-10-15",Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,9477,197,77.9700,37,159.46,544.56
"2025-10-15",Google Ads,GG-200192,Search - Non-Brand - Broad | iOS | APAC | Video,5595,180,72.6700,23,94.34,371.61
"2025-10-15",Google Ads,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,5544,160,72.1100,28,98.43,274.91
"2025-10-15",Google Ads,GG-200227,Search - Non-Brand - Broad | Android | MENA | Static,10453,254,67.9700,37,79.57,262.74
"2025-10-15",Google Ads,GG-200137,Search - Non-Brand - Broad | Android | EU | Playables,8377,251,66.5900,19,65.91,224.82
"2025-10-15",Google Ads,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,9149,205,66.5200,32,136.0,349.38
"2025-10-15",Google Ads,GG-200129,Search - Brand - Exact | Android | LATAM | Carousel,6347,220,66.2200,22,51.54,187.35
"2025-10-15",Google Ads,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,8922,262,65.7400,49,181.8,631.57
"2025-10-15",Google Ads,GG-200174,Search - Non-Brand - Broad | iOS | LATAM | Playables,6248,143,59.9600,23,77.15,226.82
"2025-10-15",Google Ads,GG-200171,Search - Brand - Exact | iOS | LATAM | Static,5124,149,58.9100,17,47.29,197.91
"2025-10-15",Google Ads,GG-200072,Search - Non-Brand - Broad | Android | US | Video,7328,213,57.3200,27,104.81,468.08
"2025-10-15",Google Ads,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,9414,199,56.5200,13,45.48,119.11
"2025-10-15",Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,5379,197,56.2600,37,92.88,278.73
"2025-10-15",Google Ads,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,6152,218,55.1800,24,79.35,233.61
"2025-10-15",Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,6542,135,50.1500,8,28.7,77.23
"2025-10-15",Google Ads,GG-200046,Search - Brand - Exact | Android | LATAM | Static,8696,200,49.3200,47,167.28,827.03
"2025-10-15",Google Ads,GG-200150,Search - Non-Brand - Broad | Android | US | Playables,5574,153,42.6900,28,115.63,574.91
"2025-10-15",Google Ads,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,4416,105,33.1700,9,38.21,157.65
"2025-10-15",Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,4622,94,28.8200,7,26.62,96.92
"2025-10-16",Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,39851,1923,824.0100,328,1403.58,5615.72
"2025-10-16",Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,32856,1380,690.1400,219,684.7,2905.18
"2025-10-16",Facebook Ads,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,28052,1161,631.5800,187,811.47,4144.18
"2025-10-16",Facebook Ads,FB-100224,UA - Lookalike - 5% | iOS | EU | UGC,28771,1165,623.6200,111,409.9,1812.17
"2025-10-16",Facebook Ads,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,27781,1190,613.6800,141,438.41,1756.27
"2025-10-16",Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,24308,1116,553.7600,242,1015.77,4908.2
"2025-10-16",Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,37843,1573,545.5200,84,225.95,1137.66
"2025-10-16",Facebook Ads,FB-100161,UA - Lookalike - 1% | iOS | US | UGC,41462,1018,544.6300,187,673.2,2559.51
"2025-10-16",Facebook Ads,FB-100168,UA - Lookalike - 1% | Android | LATAM | Playables,26694,1253,515.3600,151,531.41,2635.26
"2025-10-16",Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,32307,1222,510.8000,242,758.09,3770.74
"2025-10-16",Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,23960,1098,507.5000,201,575.38,2182.99
