date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,7247,323,170.38,62
2025-10-12,Google Ads,GG-200217,Search - Brand - Exact | iOS | APAC | Playables,11896,410,221.89,73
2025-10-12,Google Ads,GG-200218,Search - Non-Brand - Broad | Android | EU | Playables,7155,207,101.66,34
2025-10-12,Google Ads,GG-200219,UAC - Installs | iOS | EU | Carousel,10299,296,125.44,37
2025-10-12,Google Ads,GG-200220,Search - Brand - Exact | Android | EU | Static,11376,472,182.66,51
2025-10-12,Google Ads,GG-200221,Search - Non-Brand - Broad | iOS | EU | Playables,8639,415,209.37,37
2025-10-12,Google Ads,GG-200222,UAC - Installs | iOS | EU | Playables,6790,241,133.01,40
2025-10-12,Google Ads,GG-200223,UAC - Installs | iOS | APAC | UGC,10008,311,179.98,44
2025-10-12,Google Ads,GG-200224,UAC - Value | iOS | LATAM | Carousel,16652,475,170.95,109
2025-10-12,Google Ads,GG-200225,UAC - Installs | iOS | US | UGC,18179,876,464.28,170
2025-10-12,Google Ads,GG-200226,UAC - Value | Android | LATAM | Carousel,23527,919,418.7,266
2025-10-12,Google Ads,GG-200227,Search - Non-Brand - Broad | Android | MENA | Static,8461,222,64.18,51
2025-10-12,Google Ads,GG-200228,UAC - Value | Android | LATAM | Playables,17723,486,274.4,135
2025-10-12,Google Ads,GG-200229,UAC - Installs | iOS | EU | Static,10459,302,184.16,42
2025-10-12,Google Ads,GG-200230,Search - Non-Brand - Broad | Android | APAC | Playables,9195,409,119.47,87
2025-10-12,Google Ads,GG-200231,UAC - Installs | iOS | MENA | Carousel,15488,627,250.74,121
2025-10-12,Google Ads,GG-200232,Search - Non-Brand - Broad | iOS | APAC | UGC,10788,245,112.19,32
2025-10-12,Google Ads,GG-200233,UAC - Value | iOS | EU | Static,11155,279,144.1,51
2025-10-12,Google Ads,GG-200234,Search - Brand - Exact | Android | MENA | Video,12353,541,208.28,68
2025-10-12,Google Ads,GG-200235,UAC - Value | Android | US | Video,13422,430,234.82,70
2025-10-12,Google Ads,GG-200236,Search - Non-Brand - Broad | Android | EU | Video,12647,257,107.09,42
2025-10-12,Google Ads,GG-200237,UAC - Value | Android | EU | Playables,10745,340,187.1,90
2025-10-12,Google Ads,GG-200238,UAC - Value | iOS | US | Playables,7885,294,187.34,44
2025-10-12,Google Ads,GG-200239,UAC - Value | iOS | US | Video,12917,311,160.2,60
2025-10-12,Google Ads,GG-200240,UAC - Installs | Android | US | Playables,17971,776,284.02,151
2025-10-12,Google Ads,GG-200241,UAC - Value | iOS | US | Playables,26058,1240,759.0,344
2025-10-12,Google Ads,GG-200242,Search - Non-Brand - Broad | Android | US | Video,19496,581,212.36,119
2025-10-12,Google Ads,GG-200243,UAC - Installs | Android | EU | Playables,12847,410,244.28,117
2025-10-12,Google Ads,GG-200244,Search - Brand - Exact | iOS | LATAM | UGC,6787,146,51.95,8
2025-10-12,Google Ads,GG-200245,Search - Non-Brand - Broad | iOS | APAC | UGC,14263,490,184.88,77
2025-10-12,Google Ads,GG-200246,Search - Brand - Exact | Android | LATAM | Video,13431,283,91.49,32
2025-10-12,Google Ads,GG-200247,UAC - Value | Android | APAC | UGC,15101,416,130.08,74
2025-10-12,Google Ads,GG-200248,Search - Non-Brand - Broad | iOS | US | Video,10078,463,157.98,42
2025-10-12,Google Ads,GG-200249,UAC - Installs | Android | APAC | UGC,29261,1048,525.26,253
2025-10-12,Google Ads,GG-200250,Search - Non-Brand - Broad | Android | MENA | Video,11518,524,155.05,85
2025-10-12,Google Ads,GG-200251,UAC - Installs | Android | MENA | UGC,22772,1024,525.21,220
2025-10-12,Google Ads,GG-200252,Search - Brand - Exact | Android | US | Carousel,14020,486,207.67,93
2025-10-12,Google Ads,GG-200253,Search - Non-Brand - Broad | Android | LATAM | Video,11123,254,81.46,57
2025-10-12,Google Ads,GG-200254,UAC - Installs | Android | APAC | Video,16239,343,118.44,79
2025-10-12,Google Ads,GG-200255,UAC - Value | Android | MENA | Static,11201,443,243.65,79
2025-10-12,Google Ads,GG-200256,Search - Brand - Exact | iOS | APAC | Static,19752,675,311.18,74
2025-10-12,Google Ads,GG-200257,UAC - Value | iOS | US | Video,16527,474,234.63,131
2025-10-12,Google Ads,GG-200258,UAC - Value | Android | US | Carousel,25121,1053,602.95,202
2025-10-12,Google Ads,GG-200259,UAC - Value | iOS | US | Carousel,15361,653,436.92,180
2025-10-12,Google Ads,GG-200260,UAC - Value | iOS | EU | Carousel,9778,437,189.26,122
2025-10-12,Google Ads,GG-200261,UAC - Value | iOS | EU | Playables,30296,829,483.22,153
2025-10-12,Google Ads,GG-200262,Search - Non-Brand - Broad | Android | MENA | Carousel,8304,176,46.9,24
2025-10-12,Google Ads,GG-200263,Search - Non-Brand - Broad | Android | US | Carousel,13499,278,133.13,31
2025-10-12,Google Ads,GG-200264,UAC - Installs | iOS | EU | UGC,30150,1213,632.7,317
2025-10-12,Google Ads,GG-200265,Search - Brand - Exact | iOS | US | Video,7677,179,54.11,38
2025-10-12,Google Ads,GG-200266,UAC - Installs | iOS | APAC | Carousel,22374,475,248.76,78
2025-10-12,Google Ads,GG-200267,Search - Non-Brand - Broad | Android | EU | Video,9125,205,83.39,43
2025-10-12,Google Ads,GG-200268,UAC - Value | iOS | APAC | Playables,16884,742,301.47,182
2025-10-12,Google Ads,GG-200269,UAC - Installs | Android | US | Video,21258,976,421.44,173
2025-10-12,Google Ads,GG-200270,UAC - Installs | Android | MENA | Playables,20844,928,527.94,212
2025-10-12,Google Ads,GG-200271,UAC - Value | iOS | US | Carousel,12040,322,143.1,45
2025-10-12,Google Ads,GG-200272,Search - Non-Brand - Broad | iOS | US | Playables,6712,200,66.62,10
2025-10-12,Google Ads,GG-200273,Search - Non-Brand - Broad | Android | APAC | Static,22429,887,194.61,169
2025-10-12,Google Ads,GG-200274,UAC - Value | iOS | LATAM | Carousel,19136,546,317.99,127
2025-10-12,Google Ads,GG-200275,UAC - Value | Android | US | Static,18134,366,181.02,95
2025-10-12,Google Ads,GG-200276,UAC - Value | iOS | APAC | Carousel,23346,845,367.15,151
2025-10-12,Google Ads,GG-200277,Search - Non-Brand - Broad | Android | LATAM | Carousel,13014,273,107.56,23
2025-10-12,Google Ads,GG-200278,Search - Non-Brand - Broad | iOS | MENA | Playables,8603,219,100.98,43
2025-10-12,Google Ads,GG-200279,UAC - Installs | iOS | US | Static,16084,429,198.93,113
2025-10-12,Google Ads,GG-200280,UAC - Value | Android | APAC | Carousel,10975,342,156.91,70
2025-10-12,Google Ads,GG-200281,UAC - Value | iOS | APAC | Carousel,8921,203,129.03,30
2025-10-12,Google Ads,GG-200282,Search - Non-Brand - Broad | Android | LATAM | Carousel,8330,337,140.29,74
2025-10-12,Google Ads,GG-200283,UAC - Value | iOS | LATAM | Static,5906,215,91.2,47
2025-10-12,Google Ads,GG-200284,Search - Non-Brand - Broad | iOS | LATAM | UGC,9156,325,150.8,30
2025-10-12,Google Ads,GG-200285,UAC - Value | iOS | APAC | Carousel,22567,993,435.73,276
2025-10-12,Google Ads,GG-200286,Search - Non-Brand - Broad | iOS | US | Playables,4852,150,45.96,20
2025-10-12,Google Ads,GG-200287,UAC - Value | Android | MENA | Video,11848,441,184.16,122
2025-10-12,Google Ads,GG-200288,Search - Brand - Exact | Android | APAC | Carousel,18511,471,109.84,85
2025-10-12,Google Ads,GG-200289,UAC - Installs | iOS | APAC | Static,29448,1412,761.77,247
2025-10-12,Google Ads,GG-200290,UAC - Value | Android | LATAM | Static,8861,182,61.02,54
2025-10-12,Google Ads,GG-200291,UAC - Value | iOS | US | UGC,19838,398,236.73,83
2025-10-12,Google Ads,GG-200292,UAC - Value | iOS | MENA | Playables,14196,655,424.7,127
2025-10-12,Google Ads,GG-200293,Search - Brand - Exact | Android | LATAM | Playables,10224,489,215.5,89
2025-10-12,Google Ads,GG-200294,Search - Non-Brand - Broad | Android | EU | Carousel,10016,283,120.73,26
2025-10-12,Google Ads,GG-200295,UAC - Installs | Android | MENA | UGC,16851,390,156.31,93
2025-10-12,Google Ads,GG-200296,Search - Brand - Exact | iOS | US | Video,4411,147,72.13,31
2025-10-12,Google Ads,GG-200297,Search - Non-Brand - Broad | iOS | EU | Playables,14503,338,161.53,26
2025-10-12,Google Ads,GG-200298,UAC - Value | iOS | LATAM | UGC,17968,575,348.8,134
2025-10-12,Google Ads,GG-200299,UAC - Value | Android | LATAM | Video,19761,562,258.07,137
2025-10-12,Google Ads,GG-200300,Search - Brand - Exact | Android | LATAM | UGC,15255,426,188.76,67
2025-10-12,Google Ads,GG-200301,UAC - Installs | Android | EU | Carousel,21406,781,444.55,166
2025-10-12,Google Ads,GG-200302,UAC - Value | iOS | APAC | Static,14001,380,231.42,81
2025-10-12,Google Ads,GG-200303,UAC - Value | iOS | APAC | Video,22013,803,333.08,120
2025-10-12,Google Ads,GG-200304,UAC - Installs | iOS | LATAM | Video,19053,822,495.42,175
2025-10-12,Google Ads,GG-200305,UAC - Installs | Android | US | Video,21120,828,320.35,161
2025-10-12,Google Ads,GG-200306,Search - Non-Brand - Broad | Android | EU | Static,17480,460,147.98,35
2025-10-12,Google Ads,GG-200307,UAC - Value | Android | LATAM | Playables,15083,553,172.48,132
2025-10-12,Google Ads,GG-200308,Search - Non-Brand - Broad | iOS | EU | UGC,10807,292,161.45,23
2025-10-12,Google Ads,GG-200309,Search - Brand - Exact | Android | APAC | UGC,8040,227,82.79,34
2025-10-12,Google Ads,GG-200310,UAC - Value | Android | APAC | Playables,21714,867,311.34,222
2025-10-12,Google Ads,GG-200311,Search - Non-Brand - Broad | iOS | US | Static,14909,656,223.83,57
2025-10-12,Google Ads,GG-200312,Search - Brand - Exact | iOS | US | Playables,10460,285,141.16,47
2025-10-12,Google Ads,GG-200313,Search - Non-Brand - Broad | Android | LATAM | Carousel,10925,429,92.92,53
2025-10-12,Google Ads,GG-200314,UAC - Value | iOS | US | Carousel,16496,556,256.43,147
2025-10-12,Google Ads,GG-200315,UAC - Value | iOS | MENA | UGC,9723,254,107.77,67
2025-10-12,Google Ads,GG-200316,UAC - Value | Android | LATAM | Carousel,26525,1246,545.5,172
2025-10-12,Google Ads,GG-200317,Search - Brand - Exact | Android | LATAM | Playables,12281,385,158.04,51
2025-10-12,Google Ads,GG-200318,Search - Non-Brand - Broad | Android | LATAM | Video,9384,350,112.73,46
2025-10-12,Google Ads,GG-200319,UAC - Installs | iOS | US | Static,13016,463,229.0,52
2025-10-12,Google Ads,GG-200320,UAC - Value | Android | MENA | UGC,8475,237,78.64,62
2025-10-12,Google Ads,GG-200321,UAC - Value | Android | MENA | UGC,11584,502,239.91,87
2025-10-12,Google Ads,GG-200322,Search - Non-Brand - Broad | Android | APAC | Playables,21701,503,179.77,41
2025-10-12,Google Ads,GG-200323,Search - Non-Brand - Broad | Android | APAC | Carousel,20027,937,362.34,83
2025-10-12,Google Ads,GG-200324,Search - Brand - Exact | Android | LATAM | UGC,8397,412,122.08,65
2025-10-12,Google Ads,GG-200325,Search - Non-Brand - Broad | iOS | US | UGC,8476,192,98.88,10
2025-10-12,Google Ads,GG-200326,UAC - Value | Android | APAC | Playables,10812,487,187.93,140
2025-10-12,Google Ads,GG-200327,UAC - Value | iOS | APAC | UGC,8690,419,260.87,66
2025-10-12,Google Ads,GG-200328,Search - Brand - Exact | iOS | EU | Video,12080,498,267.87,77
2025-10-12,Google Ads,GG-200329,UAC - Installs | Android | LATAM | Video,20062,572,255.74,157
2025-10-12,Google Ads,GG-200330,Search - Non-Brand - Broad | Android | MENA | Carousel,10587,231,112.15,40
2025-10-12,Google Ads,GG-200331,Search - Brand - Exact | iOS | MENA | UGC,14153,304,136.37,36
2025-10-12,Google Ads,GG-200332,UAC - Installs | Android | LATAM | Playables,18284,607,363.35,115
2025-10-12,Google Ads,GG-200333,Search - Non-Brand - Broad | Android | APAC | Playables,10017,390,164.35,76
2025-10-12,Google Ads,GG-200334,UAC - Installs | iOS | US | Static,19397,427,236.73,112
2025-10-12,Google Ads,GG-200335,UAC - Installs | Android | APAC | Carousel,20469,734,430.34,137
2025-10-12,Google Ads,GG-200336,Search - Non-Brand - Broad | Android | APAC | Video,7202,146,51.89,34
2025-10-12,Google Ads,GG-200337,UAC - Value | Android | MENA | Carousel,23979,789,416.36,145
2025-10-12,Google Ads,GG-200338,Search - Non-Brand - Broad | Android | MENA | Static,8489,213,46.41,26
2025-10-12,Google Ads,GG-200339,UAC - Installs | Android | US | Playables,22306,503,264.33,75
2025-10-12,Google Ads,GG-200340,Search - Non-Brand - Broad | iOS | MENA | Playables,6655,233,78.54,22
2025-10-12,Google Ads,GG-200341,UAC - Installs | iOS | LATAM | Carousel,11915,367,205.89,96
2025-10-12,Google Ads,GG-200342,Search - Brand - Exact | Android | EU | UGC,13029,262,74.98,25
2025-10-12,Google Ads,GG-200343,Search - Non-Brand - Broad | iOS | EU | Static,13187,280,88.34,56
2025-10-12,Google Ads,GG-200344,UAC - Value | Android | LATAM | Static,25486,907,381.85,214
2025-10-12,Google Ads,GG-200345,UAC - Installs | iOS | EU | Playables,14333,366,234.17,48
2025-10-12,Google Ads,GG-200346,Search - Brand - Exact | iOS | APAC | UGC,22851,1083,372.23,104
2025-10-12,Google Ads,GG-200347,UAC - Installs | Android | APAC | Playables,12836,377,203.13,95
2025-10-12,Google Ads,GG-200348,UAC - Installs | iOS | APAC | UGC,17635,819,340.13,140
2025-10-12,Google Ads,GG-200349,UAC - Installs | Android | US | UGC,24901,1218,532.14,270
2025-10-13,Google Ads,GG-200000,Search - Brand - Exact | iOS | US | Carousel,14744,515,231.13,65
2025-10-13,Google Ads,GG-200001,UAC - Value | Android | US | Static,20468,1021,630.88,165
2025-10-13,Google Ads,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,8991,309,151.81,57
2025-10-13,Google Ads,GG-200003,UAC - Value | iOS | LATAM | Carousel,9464,398,220.17,47
2025-10-13,Google Ads,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,8626,341,173.74,20
2025-10-13,Google Ads,GG-200005,Search - Brand - Exact | iOS | US | Carousel,8132,211,77.39,43
2025-10-13,Google Ads,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,15361,735,290.84,158
2025-10-13,Google Ads,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,12166,412,153.31,49
2025-10-13,Google Ads,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,8402,391,122.15,79
2025-10-13,Google Ads,GG-200009,UAC - Value | Android | LATAM | Playables,21690,886,319.49,231
2025-10-13,Google Ads,GG-200010,Search - Brand - Exact | iOS | EU | Playables,8468,249,90.04,47
2025-10-13,Google Ads,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,11830,481,147.47,101
2025-10-13,Google Ads,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,23707,843,295.81,154
2025-10-13,Google Ads,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,15058,496,243.09,60
2025-10-13,Google Ads,GG-200014,UAC - Installs | Android | EU | Video,14885,666,294.17,143
2025-10-13,Google Ads,GG-200015,Search - Brand - Exact | Android | MENA | Playables,9809,484,236.1,80
2025-10-13,Google Ads,GG-200016,UAC - Value | iOS | MENA | Static,7598,355,172.57,42
2025-10-13,Google Ads,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,13798,617,324.23,79
2025-10-13,Google Ads,GG-200018,UAC - Installs | iOS | US | UGC,15924,614,329.23,147
2025-10-13,Google Ads,GG-200019,UAC - Installs | Android | APAC | Playables,12111,435,230.55,101
2025-10-13,Google Ads,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,4743,212,86.39,13
2025-10-13,Google Ads,GG-200021,UAC - Installs | iOS | APAC | Static,9404,399,223.48,62
2025-10-13,Google Ads,GG-200022,UAC - Value | iOS | APAC | Carousel,21947,944,371.28,236
2025-10-13,Google Ads,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,10044,252,141.6,54
2025-10-13,Google Ads,GG-200024,UAC - Installs | iOS | US | UGC,11153,388,156.29,47
2025-10-13,Google Ads,GG-200025,UAC - Installs | Android | MENA | Video,15590,473,148.29,133
2025-10-13,Google Ads,GG-200026,UAC - Value | Android | EU | Carousel,27207,730,362.81,189
2025-10-13,Google Ads,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,9037,426,174.36,33
2025-10-13,Google Ads,GG-200028,UAC - Value | iOS | LATAM | Video,16263,635,268.22,145
2025-10-13,Google Ads,GG-200029,UAC - Installs | Android | APAC | Playables,15938,365,182.17,48
2025-10-13,Google Ads,GG-200030,UAC - Installs | Android | APAC | Video,16647,466,207.09,127
2025-10-13,Google Ads,GG-200031,Search - Brand - Exact | Android | US | Carousel,7931,278,146.37,60
2025-10-13,Google Ads,GG-200032,Search - Brand - Exact | iOS | EU | Static,4770,143,46.78,15
2025-10-13,Google Ads,GG-200033,UAC - Value | iOS | APAC | Static,15858,762,282.78,130
2025-10-13,Google Ads,GG-200034,Search - Brand - Exact | iOS | MENA | Video,7366,337,126.17,73
2025-10-13,Google Ads,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,13452,438,185.67,59
2025-10-13,Google Ads,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,8930,289,161.58,17
2025-10-13,Google Ads,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,11460,293,110.81,33
2025-10-13,Google Ads,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,6846,153,44.92,26
2025-10-13,Google Ads,GG-200039,Search - Brand - Exact | Android | APAC | Playables,14616,429,193.87,81
2025-10-13,Google Ads,GG-200040,UAC - Value | Android | EU | Carousel,9387,330,175.56,65
2025-10-13,Google Ads,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,11978,260,64.64,45
2025-10-13,Google Ads,GG-200042,UAC - Installs | iOS | EU | Video,16849,722,465.04,169
2025-10-13,Google Ads,GG-200043,Search - Brand - Exact | Android | MENA | Playables,9220,217,74.82,30
2025-10-13,Google Ads,GG-200044,UAC - Value | iOS | APAC | Video,7311,311,117.28,77
2025-10-13,Google Ads,GG-200045,UAC - Installs | iOS | LATAM | Video,27487,1087,653.4,186
2025-10-13,Google Ads,GG-200046,Search - Brand - Exact | Android | LATAM | Static,11790,240,61.58,33
2025-10-13,Google Ads,GG-200047,UAC - Installs | iOS | EU | Video,12255,382,223.89,60
2025-10-13,Google Ads,GG-200048,UAC - Value | iOS | EU | UGC,20296,411,284.54,47
2025-10-13,Google Ads,GG-200049,UAC - Value | Android | EU | Video,16859,447,173.53,116
2025-10-13,Google Ads,GG-200050,Search - Brand - Exact | Android | LATAM | Static,14204,622,148.16,120
2025-10-13,Google Ads,GG-200051,UAC - Installs | Android | US | Carousel,16476,604,336.55,94
2025-10-13,Google Ads,GG-200052,UAC - Installs | iOS | MENA | UGC,13099,585,328.24,122
2025-10-13,Google Ads,GG-200053,UAC - Installs | Android | EU | Carousel,11937,475,246.38,77
2025-10-13,Google Ads,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,16842,419,179.58,62
2025-10-13,Google Ads,GG-200055,UAC - Value | iOS | APAC | UGC,20578,805,384.15,142
2025-10-13,Google Ads,GG-200056,UAC - Value | iOS | LATAM | Static,10003,395,157.01,107
2025-10-13,Google Ads,GG-200057,UAC - Installs | iOS | LATAM | Playables,15924,410,263.71,79
2025-10-13,Google Ads,GG-200058,UAC - Value | Android | APAC | Video,13838,622,278.16,103
2025-10-13,Google Ads,GG-200059,UAC - Installs | Android | MENA | Carousel,49881,1985,688.0,342
2025-10-13,Google Ads,GG-200060,UAC - Installs | Android | US | Carousel,14662,658,345.19,123
2025-10-13,Google Ads,GG-200061,UAC - Value | iOS | APAC | Playables,10810,233,109.7,43
2025-10-13,Google Ads,GG-200062,UAC - Value | Android | APAC | Carousel,20967,514,285.17,121
2025-10-13,Google Ads,GG-200063,UAC - Value | Android | LATAM | Playables,12770,316,163.37,92
2025-10-13,Google Ads,GG-200064,UAC - Value | iOS | US | Video,26284,784,378.67,148
2025-10-13,Google Ads,GG-200065,Search - Brand - Exact | iOS | MENA | Static,10221,327,90.09,63
2025-10-13,Google Ads,GG-200066,Search - Brand - Exact | Android | MENA | UGC,13311,319,154.4,63
2025-10-13,Google Ads,GG-200067,UAC - Installs | Android | US | Static,14874,417,262.17,101
2025-10-13,Google Ads,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,7985,298,101.02,48
2025-10-13,Google Ads,GG-200069,UAC - Installs | Android | APAC | Carousel,32127,1083,595.76,322
2025-10-13,Google Ads,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,14714,487,237.46,25
2025-10-13,Google Ads,GG-200071,UAC - Installs | iOS | APAC | Carousel,12227,572,346.17,130
2025-10-13,Google Ads,GG-200072,Search - Non-Brand - Broad | Android | US | Video,9239,242,111.1,56
2025-10-13,Google Ads,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,9892,373,114.32,69
2025-10-13,Google Ads,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,12559,407,114.69,73
2025-10-13,Google Ads,GG-200075,Search - Brand - Exact | iOS | APAC | Static,13884,482,126.53,100
2025-10-13,Google Ads,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,13094,510,160.34,117
2025-10-13,Google Ads,GG-200077,UAC - Installs | iOS | US | Carousel,12456,590,345.33,104
2025-10-13,Google Ads,GG-200078,UAC - Installs | Android | MENA | Playables,20918,696,270.47,120
2025-10-13,Google Ads,GG-200079,UAC - Installs | iOS | EU | Static,13957,481,258.78,61
2025-10-13,Google Ads,GG-200080,Search - Non-Brand - Broad | Android | US | Static,14430,412,209.54,42
2025-10-13,Google Ads,GG-200081,UAC - Installs | Android | APAC | Video,12227,387,168.42,89
2025-10-13,Google Ads,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,6199,187,102.16,37
2025-10-13,Google Ads,GG-200083,UAC - Value | Android | US | Carousel,12321,512,186.88,97
2025-10-13,Google Ads,GG-200084,UAC - Value | iOS | MENA | UGC,18176,898,351.12,188
2025-10-13,Google Ads,GG-200085,Search - Brand - Exact | Android | EU | Carousel,8689,256,139.6,51
2025-10-13,Google Ads,GG-200086,UAC - Installs | iOS | APAC | Playables,11228,510,297.79,89
2025-10-13,Google Ads,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,10876,456,96.81,37
2025-10-13,Google Ads,GG-200088,Search - Brand - Exact | Android | APAC | Playables,14158,498,147.46,68
2025-10-13,Google Ads,GG-200089,UAC - Installs | Android | MENA | Static,17702,740,284.83,202
2025-10-13,Google Ads,GG-200090,Search - Non-Brand - Broad | Android | EU | Carousel,17337,490,153.47,82
2025-10-13,Google Ads,GG-200091,Search - Brand - Exact | iOS | MENA | Carousel,9259,330,96.69,27
2025-10-13,Google Ads,GG-200092,UAC - Installs | iOS | EU | Playables,11678,511,231.23,110
2025-10-13,Google Ads,GG-200093,Search - Brand - Exact | Android | LATAM | Playables,10453,222,94.73,38
2025-10-13,Google Ads,GG-200094,Search - Non-Brand - Broad | Android | MENA | Playables,9639,431,126.76,63
2025-10-13,Google Ads,GG-200095,UAC - Installs | Android | MENA | Playables,13181,533,281.48,81
2025-10-13,Google Ads,GG-200096,Search - Brand - Exact | Android | US | Video,15838,521,285.56,70
2025-10-13,Google Ads,GG-200097,UAC - Value | iOS | EU | Playables,14706,435,303.89,53
2025-10-13,Google Ads,GG-200098,UAC - Installs | Android | APAC | Playables,12819,570,251.43,95
2025-10-13,Google Ads,GG-200099,UAC - Value | iOS | APAC | Static,10538,272,138.28,53
2025-10-13,Google Ads,GG-200100,Search - Brand - Exact | iOS | APAC | Video,7821,361,178.95,61
2025-10-13,Google Ads,GG-200101,UAC - Value | Android | APAC | UGC,10971,274,82.56,41
2025-10-13,Google Ads,GG-200102,Search - Non-Brand - Broad | iOS | EU | Carousel,12121,557,180.08,72
2025-10-13,Google Ads,GG-200103,UAC - Value | iOS | LATAM | Carousel,17871,575,279.28,70
2025-10-13,Google Ads,GG-200104,Search - Brand - Exact | Android | LATAM | Playables,8933,214,44.94,23
2025-10-13,Google Ads,GG-200105,Search - Brand - Exact | iOS | EU | UGC,6880,229,123.91,21
2025-10-13,Google Ads,GG-200106,Search - Non-Brand - Broad | iOS | APAC | Static,10589,278,70.58,34
2025-10-13,Google Ads,GG-200107,UAC - Value | Android | US | Carousel,32625,818,472.72,171
2025-10-13,Google Ads,GG-200108,UAC - Installs | iOS | EU | Static,16597,791,383.24,200
2025-10-13,Google Ads,GG-200109,UAC - Value | iOS | EU | Static,13861,565,278.43,84
2025-10-13,Google Ads,GG-200110,UAC - Value | iOS | APAC | Carousel,12407,500,317.35,99
2025-10-13,Google Ads,GG-200111,UAC - Value | Android | US | UGC,30705,1000,603.1,232
2025-10-13,Google Ads,GG-200112,UAC - Installs | Android | EU | Playables,15068,719,428.31,131
2025-10-13,Google Ads,GG-200113,UAC - Value | Android | US | Carousel,18999,689,312.32,127
2025-10-13,Google Ads,GG-200114,Search - Brand - Exact | iOS | LATAM | Playables,13971,556,264.27,107
2025-10-13,Google Ads,GG-200115,UAC - Installs | Android | APAC | Static,18153,637,231.17,90
2025-10-13,Google Ads,GG-200116,Search - Brand - Exact | iOS | APAC | Carousel,17448,516,276.52,30
2025-10-13,Google Ads,GG-200117,Search - Non-Brand - Broad | iOS | US | Playables,12553,380,137.1,34
2025-10-13,Google Ads,GG-200118,Search - Brand - Exact | iOS | MENA | Carousel,7526,231,77.08,24
2025-10-13,Google Ads,GG-200119,UAC - Installs | iOS | MENA | UGC,36713,1696,961.12,432
2025-10-13,Google Ads,GG-200120,UAC - Value | Android | EU | Video,16109,631,373.05,185
2025-10-13,Google Ads,GG-200121,UAC - Installs | iOS | LATAM | Playables,14977,508,235.36,113
2025-10-13,Google Ads,GG-200122,UAC - Value | Android | EU | Playables,24532,955,500.42,199
2025-10-13,Google Ads,GG-200123,Search - Non-Brand - Broad | Android | US | Video,9364,237,122.69,25
2025-10-13,Google Ads,GG-200124,UAC - Value | iOS | APAC | Playables,12829,472,228.07,121
2025-10-13,Google Ads,GG-200125,Search - Non-Brand - Broad | Android | MENA | Playables,8894,409,194.44,84
2025-10-13,Google Ads,GG-200126,Search - Non-Brand - Broad | iOS | MENA | Carousel,17039,833,441.41,141
2025-10-13,Google Ads,GG-200127,UAC - Installs | iOS | MENA | Carousel,21124,1017,660.74,179
2025-10-13,Google Ads,GG-200128,UAC - Value | iOS | MENA | Carousel,13884,427,193.22,67
2025-10-13,Google Ads,GG-200129,Search - Brand - Exact | Android | LATAM | Carousel,5207,244,113.78,55
2025-10-13,Google Ads,GG-200130,Search - Brand - Exact | iOS | MENA | Carousel,10487,218,113.67,16
2025-10-13,Google Ads,GG-200131,Search - Non-Brand - Broad | iOS | LATAM | Playables,14347,417,180.85,42
2025-10-13,Google Ads,GG-200132,Search - Non-Brand - Broad | Android | MENA | UGC,8494,278,121.76,47
2025-10-13,Google Ads,GG-200133,Search - Brand - Exact | iOS | EU | Static,13057,566,304.56,34
2025-10-13,Google Ads,GG-200134,UAC - Value | Android | EU | Video,11997,585,241.66,119
2025-10-13,Google Ads,GG-200135,UAC - Value | iOS | APAC | Static,13985,675,271.69,76
2025-10-13,Google Ads,GG-200136,UAC - Value | Android | APAC | Playables,9088,356,148.99,102
2025-10-13,Google Ads,GG-200137,Search - Non-Brand - Broad | Android | EU | Playables,10337,269,68.57,44
2025-10-13,Google Ads,GG-200138,UAC - Value | iOS | APAC | Playables,8456,299,105.94,80
2025-10-13,Google Ads,GG-200139,UAC - Installs | iOS | EU | UGC,23855,846,543.98,205
