date,source,campaign_id,campaign_name,impressions,clicks,spend,installs
2025-10-07,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,18187,307,181.25,70
2025-10-13,Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,19237,438,206.74,83
2025-10-13,Facebook Ads,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,13104,421,101.04,89
2025-10-13,Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,25803,367,192.09,87
2025-10-13,Facebook Ads,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,14486,223,72.74,32
2025-10-13,Facebook Ads,FB-100316,UA - Prospecting - Broad | Android | EU | Static,24907,554,184.93,51
2025-10-13,Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,13694,600,183.42,80
2025-10-13,Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,20506,885,293.2,79
2025-10-13,Facebook Ads,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,16329,246,115.15,12
2025-10-13,Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,36867,1268,465.86,212
2025-10-13,Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,20801,631,169.17,26
2025-10-13,Facebook Ads,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,29946,1003,239.32,103
2025-10-13,Facebook Ads,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,16666,392,213.37,85
2025-10-13,Facebook Ads,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,31339,895,208.98,85
2025-10-13,Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,16033,725,181.9,123
2025-10-13,Facebook Ads,FB-100326,UA - Retargeting - Value | Android | EU | UGC,10277,211,121.96,30
2025-10-13,Facebook Ads,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,21145,935,418.79,129
2025-10-13,Facebook Ads,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,16840,552,142.75,40
2025-10-13,Facebook Ads,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,11796,462,210.03,30
2025-10-13,Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,16604,624,238.12,96
2025-10-13,Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,18437,820,179.58,48
2025-10-13,Facebook Ads,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,19491,500,207.75,44
2025-10-13,Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,20399,930,256.4,102
2025-10-13,Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,25664,576,116.01,34
2025-10-13,Facebook Ads,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,15154,289,70.28,43
2025-10-13,Facebook Ads,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,15272,343,92.03,51
2025-10-13,Facebook Ads,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,13941,225,90.2,46
2025-10-13,Facebook Ads,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,11879,72,31.26,17
2025-10-13,Facebook Ads,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,11317,279,116.85,34
2025-10-13,Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,18239,775,193.05,61
2025-10-13,Facebook Ads,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,10196,457,148.89,75
2025-10-13,Facebook Ads,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,24322,1108,449.4,166
2025-10-13,Facebook Ads,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,10114,410,186.26,42
2025-10-13,Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,11687,438,188.65,67
2025-10-13,Facebook Ads,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,20041,604,127.69,30
2025-10-13,Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,16466,469,152.19,82
2025-10-13,Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,7186,224,49.46,42
2025-10-13,Facebook Ads,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,16333,628,204.23,52
2025-10-13,Facebook Ads,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,11964,200,61.26,4
2025-10-14,Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,14158,255,141.09,36
2025-10-14,Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,17081,398,131.98,26
2025-10-14,Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,11724,462,224.35,81
2025-10-14,Facebook Ads,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,20253,619,185.45,76
2025-10-14,Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,14751,336,148.44,31
2025-10-14,Facebook Ads,FB-100005,UA - Prospecting - Broad | iOS | MENA | Carousel,19036,485,113.49,28
2025-10-14,Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,19469,520,125.27,42
2025-10-14,Facebook Ads,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,15815,459,226.84,33
2025-10-14,Facebook Ads,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,21710,653,137.59,130
2025-10-14,Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,9010,262,125.71,41
2025-10-14,Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,20785,871,205.56,85
2025-10-14,Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,13477,523,177.77,70
2025-10-14,Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,10063,307,131.24,30
2025-10-14,Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,16761,660,308.48,110
2025-10-14,Facebook Ads,FB-100014,UA - Lookalike - 1% | iOS | LATAM | UGC,9432,331,98.57,28
2025-10-14,Facebook Ads,FB-100015,UA - Retargeting - Value | Android | LATAM | Carousel,4793,116,38.65,17
2025-10-14,Facebook Ads,FB-100016,UA - Retargeting - Value | iOS | US | Playables,14777,505,326.68,101
2025-10-14,Facebook Ads,FB-100017,UA - Lookalike - 5% | Android | EU | UGC,29558,1133,468.16,189
2025-10-14,Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,20863,565,169.39,46
2025-10-14,Facebook Ads,FB-100019,UA - Lookalike - 1% | Android | EU | Video,25241,556,184.93,47
2025-10-14,Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,11924,346,136.57,29
2025-10-14,Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,14535,491,127.81,56
2025-10-14,Facebook Ads,FB-100022,UA - Retargeting - Value | iOS | EU | Carousel,10328,222,77.86,22
2025-10-14,Facebook Ads,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,24541,812,174.66,126
2025-10-14,Facebook Ads,FB-100024,UA - Lookalike - 1% | iOS | MENA | UGC,24541,1077,490.68,107
2025-10-14,Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,18773,676,199.62,96
2025-10-14,Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,16766,345,138.03,57
2025-10-14,Facebook Ads,FB-100027,UA - Prospecting - Broad | Android | APAC | Playables,34125,807,353.55,110
2025-10-14,Facebook Ads,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,18521,607,156.42,21
2025-10-14,Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,32854,894,248.71,157
2025-10-14,Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,19026,622,154.63,75
2025-10-14,Facebook Ads,FB-100031,UA - Prospecting - Broad | iOS | EU | UGC,7264,195,76.87,36
2025-10-14,Facebook Ads,FB-100032,UA - Prospecting - Broad | iOS | MENA | Static,15332,380,87.44,7
2025-10-14,Facebook Ads,FB-100033,UA - Retargeting - Value | iOS | MENA | Playables,6330,115,65.56,10
2025-10-14,Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,14188,439,146.85,55
2025-10-14,Facebook Ads,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,9031,353,126.59,16
2025-10-14,Facebook Ads,FB-100036,UA - Prospecting - Broad | iOS | LATAM | Static,17996,295,60.89,20
2025-10-14,Facebook Ads,FB-100037,UA - Prospecting - Broad | Android | MENA | Video,11119,186,53.96,37
2025-10-14,Facebook Ads,FB-100038,UA - Retargeting - Value | iOS | US | Playables,8330,71,41.18,14
2025-10-14,Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,16899,575,159.16,115
2025-10-14,Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,16723,771,226.37,95
2025-10-14,Facebook Ads,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,21462,513,150.46,61
2025-10-14,Facebook Ads,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,14944,652,252.39,56
2025-10-14,Facebook Ads,FB-100043,UA - Prospecting - Broad | Android | EU | Static,14090,485,170.67,22
2025-10-14,Facebook Ads,FB-100044,UA - Retargeting - Value | iOS | US | Playables,8163,160,97.79,19
2025-10-14,Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,15712,464,165.74,35
2025-10-14,Facebook Ads,FB-100046,UA - Lookalike - 1% | Android | US | Video,28339,788,310.55,156
2025-10-14,Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,13592,558,196.08,31
2025-10-14,Facebook Ads,FB-100048,UA - Retargeting - Value | iOS | EU | Playables,5553,119,51.41,28
2025-10-14,Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,11206,492,184.55,67
2025-10-14,Facebook Ads,FB-100050,UA - Lookalike - 5% | Android | US | Video,17042,564,208.34,76
2025-10-14,Facebook Ads,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,16502,801,280.59,39
2025-10-14,Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,15723,322,147.28,45
2025-10-14,Facebook Ads,FB-100053,UA - Retargeting - Value | iOS | US | Static,10335,81,29.68,10
2025-10-14,Facebook Ads,FB-100054,UA - Retargeting - Value | Android | MENA | UGC,15616,130,66.27,16
2025-10-14,Facebook Ads,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,24280,815,245.89,144
2025-10-14,Facebook Ads,FB-100056,UA - Prospecting - Broad | Android | US | UGC,31433,1073,517.72,131
2025-10-14,Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,13721,472,158.17,55
2025-10-14,Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,20445,466,152.52,94
2025-10-14,Facebook Ads,FB-100059,UA - Prospecting - Broad | iOS | EU | UGC,8866,203,106.07,12
2025-10-14,Facebook Ads,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,18726,582,162.38,57
2025-10-14,Facebook Ads,FB-100061,UA - Lookalike - 5% | iOS | APAC | Carousel,32276,784,369.19,78
2025-10-14,Facebook Ads,FB-100062,UA - Lookalike - 1% | iOS | EU | Static,27902,1037,534.06,178
2025-10-14,Facebook Ads,FB-100063,UA - Prospecting - Broad | Android | US | Playables,23584,533,187.51,96
2025-10-14,Facebook Ads,FB-100064,UA - Lookalike - 5% | iOS | US | Video,20399,771,408.09,119
2025-10-14,Facebook Ads,FB-100065,UA - Prospecting - Broad | Android | US | Playables,12628,347,142.79,42
2025-10-14,Facebook Ads,FB-100066,UA - Prospecting - Broad | Android | US | Playables,27283,412,103.45,65
2025-10-14,Facebook Ads,FB-100067,UA - Retargeting - Value | Android | APAC | Video,6825,106,38.75,19
2025-10-14,Facebook Ads,FB-100068,UA - Lookalike - 5% | Android | MENA | Video,22249,615,114.94,102
2025-10-14,Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,14466,441,211.19,78
2025-10-14,Facebook Ads,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,10543,338,135.54,33
2025-10-14,Facebook Ads,FB-100071,UA - Prospecting - Broad | iOS | APAC | Carousel,21518,433,88.33,20
2025-10-14,Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,29859,1036,221.29,134
2025-10-14,Facebook Ads,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,21997,750,214.05,68
2025-10-14,Facebook Ads,FB-100074,UA - Retargeting - Value | Android | LATAM | Video,11770,212,92.07,51
2025-10-14,Facebook Ads,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,12308,557,238.79,67
2025-10-14,Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,13622,439,123.14,54
2025-10-14,Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,16118,630,251.06,124
2025-10-14,Facebook Ads,FB-100078,UA - Retargeting - Value | Android | US | Playables,7270,167,94.02,40
2025-10-14,Facebook Ads,FB-100079,UA - Retargeting - Value | iOS | LATAM | Playables,11160,202,90.98,40
2025-10-14,Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,15506,716,282.89,94
2025-10-14,Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,9876,361,148.08,22
2025-10-14,Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,30185,1067,300.47,105
2025-10-14,Facebook Ads,FB-100083,UA - Lookalike - 5% | Android | LATAM | Static,16157,388,64.99,27
2025-10-14,Facebook Ads,FB-100084,UA - Prospecting - Broad | iOS | MENA | Video,15603,642,312.33,20
2025-10-14,Facebook Ads,FB-100085,UA - Prospecting - Broad | Android | EU | Playables,11118,247,85.26,48
2025-10-14,Facebook Ads,FB-100086,UA - Retargeting - Value | iOS | MENA | Playables,15222,114,57.24,22
2025-10-14,Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,12499,518,184.41,41
2025-10-14,Facebook Ads,FB-100088,UA - Retargeting - Value | iOS | US | Carousel,7873,112,71.19,18
2025-10-14,Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,11738,353,138.2,50
2025-10-14,Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,14720,423,157.95,41
2025-10-14,Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,17153,360,124.88,40
2025-10-14,Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,13687,321,162.75,24
2025-10-14,Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,20220,930,257.42,109
2025-10-14,Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,17302,549,262.97,90
2025-10-14,Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,17472,380,207.37,11
2025-10-14,Facebook Ads,FB-100096,UA - Lookalike - 1% | Android | APAC | Carousel,20056,518,79.25,104
2025-10-14,Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,12500,546,190.83,43
2025-10-14,Facebook Ads,FB-100098,UA - Lookalike - 1% | iOS | US | Video,40317,1401,566.14,119
2025-10-14,Facebook Ads,FB-100099,UA - Prospecting - Broad | Android | MENA | Carousel,16659,671,224.65,34
2025-10-14,Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,17836,675,268.58,53
2025-10-14,Facebook Ads,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,19583,746,206.49,29
2025-10-14,Facebook Ads,FB-100102,UA - Lookalike - 1% | iOS | MENA | Static,13564,391,168.64,36
2025-10-14,Facebook Ads,FB-100103,UA - Retargeting - Value | Android | APAC | Video,6783,194,69.51,26
2025-10-14,Facebook Ads,FB-100104,UA - Lookalike - 1% | iOS | APAC | Video,22276,937,263.2,96
2025-10-14,Facebook Ads,FB-100105,UA - Lookalike - 1% | iOS | US | Carousel,11956,325,163.38,29
2025-10-14,Facebook Ads,FB-100106,UA - Lookalike - 1% | iOS | LATAM | UGC,20816,568,197.61,20
2025-10-14,Facebook Ads,FB-100107,UA - Lookalike - 5% | Android | EU | UGC,15023,314,117.53,54
2025-10-14,Facebook Ads,FB-100108,UA - Lookalike - 1% | Android | MENA | Playables,31056,1334,596.83,226
2025-10-14,Facebook Ads,FB-100109,UA - Lookalike - 1% | iOS | MENA | Video,11604,512,159.95,51
2025-10-14,Facebook Ads,FB-100110,UA - Lookalike - 1% | iOS | EU | UGC,17233,803,363.92,159
2025-10-14,Facebook Ads,FB-100111,UA - Retargeting - Value | iOS | APAC | UGC,12299,406,142.06,40
2025-10-14,Facebook Ads,FB-100112,UA - Lookalike - 1% | iOS | EU | Video,24216,685,327.57,66
2025-10-14,Facebook Ads,FB-100113,UA - Lookalike - 1% | iOS | US | Static,20950,603,314.28,115
2025-10-14,Facebook Ads,FB-100114,UA - Prospecting - Broad | Android | EU | Static,16879,655,188.97,77
2025-10-14,Facebook Ads,FB-100115,UA - Prospecting - Broad | Android | EU | UGC,15251,504,197.11,51
2025-10-14,Facebook Ads,FB-100116,UA - Retargeting - Value | iOS | APAC | Playables,21909,644,272.99,93
2025-10-14,Facebook Ads,FB-100117,UA - Retargeting - Value | iOS | APAC | UGC,11610,203,74.64,34
2025-10-14,Facebook Ads,FB-100118,UA - Lookalike - 5% | Android | US | Video,21230,839,174.85,142
2025-10-14,Facebook Ads,FB-100119,UA - Lookalike - 5% | Android | EU | Playables,23084,722,359.77,42
2025-10-14,Facebook Ads,FB-100120,UA - Prospecting - Broad | Android | MENA | Static,16970,352,146.12,40
2025-10-14,Facebook Ads,FB-100121,UA - Lookalike - 1% | iOS | EU | UGC,21846,677,186.58,59
2025-10-14,Facebook Ads,FB-100122,UA - Lookalike - 5% | iOS | MENA | Playables,12615,568,231.86,82
2025-10-14,Facebook Ads,FB-100123,UA - Lookalike - 5% | iOS | EU | UGC,12667,453,241.54,53
2025-10-14,Facebook Ads,FB-100124,UA - Lookalike - 5% | iOS | EU | Carousel,18941,842,350.44,60
2025-10-14,Facebook Ads,FB-100125,UA - Prospecting - Broad | Android | LATAM | UGC,15305,281,47.77,19
2025-10-14,Facebook Ads,FB-100126,UA - Lookalike - 1% | iOS | EU | Carousel,5817,271,146.29,28
2025-10-14,Facebook Ads,FB-100127,UA - Retargeting - Value | iOS | MENA | Video,11281,81,42.31,18
2025-10-14,Facebook Ads,FB-100128,UA - Retargeting - Value | Android | EU | UGC,20116,343,135.97,83
2025-10-14,Facebook Ads,FB-100129,UA - Lookalike - 5% | Android | US | UGC,15431,651,131.18,60
2025-10-14,Facebook Ads,FB-100130,UA - Lookalike - 5% | iOS | MENA | UGC,24658,1163,393.68,111
2025-10-14,Facebook Ads,FB-100131,UA - Lookalike - 5% | Android | EU | UGC,17127,687,230.56,96
2025-10-14,Facebook Ads,FB-100132,UA - Lookalike - 5% | Android | MENA | UGC,21254,528,227.73,113
2025-10-14,Facebook Ads,FB-100133,UA - Lookalike - 5% | Android | LATAM | Carousel,17347,566,86.99,34
2025-10-14,Facebook Ads,FB-100134,UA - Retargeting - Value | iOS | MENA | Playables,11036,338,180.59,65
2025-10-14,Facebook Ads,FB-100135,UA - Lookalike - 5% | iOS | EU | Carousel,13142,641,324.03,27
2025-10-14,Facebook Ads,FB-100136,UA - Lookalike - 1% | iOS | US | UGC,15931,634,346.16,26
2025-10-14,Facebook Ads,FB-100137,UA - Retargeting - Value | iOS | EU | UGC,8610,269,147.33,61
2025-10-14,Facebook Ads,FB-100138,UA - Prospecting - Broad | Android | APAC | Playables,32903,555,154.07,115
2025-10-14,Facebook Ads,FB-100139,UA - Lookalike - 5% | Android | APAC | Static,36733,1200,364.08,141
2025-10-14,Facebook Ads,FB-100140,UA - Lookalike - 5% | Android | US | Carousel,20972,860,330.24,77
2025-10-14,Facebook Ads,FB-100141,UA - Lookalike - 1% | iOS | EU | UGC,15369,337,160.45,26
2025-10-14,Facebook Ads,FB-100142,UA - Lookalike - 5% | iOS | APAC | Carousel,24144,1110,415.25,92
2025-10-14,Facebook Ads,FB-100143,UA - Prospecting - Broad | iOS | US | UGC,20116,475,132.43,80
2025-10-14,Facebook Ads,FB-100144,UA - Prospecting - Broad | Android | LATAM | Static,28390,673,186.82,128
2025-10-14,Facebook Ads,FB-100145,UA - Retargeting - Value | Android | US | Static,10217,341,157.88,79
2025-10-14,Facebook Ads,FB-100146,UA - Retargeting - Value | Android | MENA | Static,16981,315,114.25,34
2025-10-14,Facebook Ads,FB-100147,UA - Retargeting - Value | Android | APAC | Video,7642,101,46.32,14
2025-10-14,Facebook Ads,FB-100148,UA - Retargeting - Value | iOS | LATAM | Carousel,9832,119,60.76,15
2025-10-14,Facebook Ads,FB-100149,UA - Prospecting - Broad | Android | EU | Carousel,26467,594,254.05,72
2025-10-14,Facebook Ads,FB-100150,UA - Lookalike - 5% | Android | LATAM | Playables,31932,1440,249.12,269
2025-10-14,Facebook Ads,FB-100151,UA - Retargeting - Value | iOS | EU | Video,23185,292,102.55,48
2025-10-14,Facebook Ads,FB-100152,UA - Prospecting - Broad | Android | LATAM | Playables,11087,351,126.01,30
2025-10-14,Facebook Ads,FB-100153,UA - Lookalike - 5% | Android | LATAM | Playables,18721,386,141.78,62
2025-10-14,Facebook Ads,FB-100154,UA - Lookalike - 1% | iOS | US | Playables,12266,440,169.0,24
2025-10-14,Facebook Ads,FB-100155,UA - Prospecting - Broad | Android | APAC | UGC,15077,561,186.2,83
2025-10-14,Facebook Ads,FB-100156,UA - Retargeting - Value | iOS | LATAM | UGC,16757,517,160.58,96
2025-10-14,Facebook Ads,FB-100157,UA - Lookalike - 1% | iOS | EU | Playables,23223,1014,307.55,114
2025-10-14,Facebook Ads,FB-100158,UA - Lookalike - 1% | iOS | APAC | UGC,57828,2449,529.47,282
2025-10-14,Facebook Ads,FB-100159,UA - Lookalike - 1% | iOS | EU | Video,15023,601,171.47,113
2025-10-14,Facebook Ads,FB-100160,UA - Lookalike - 5% | iOS | EU | UGC,20266,532,285.52,32
2025-10-14,Facebook Ads,FB-100161,UA - Lookalike - 1% | iOS | US | UGC,8759,391,180.84,25
2025-10-14,Facebook Ads,FB-100162,UA - Lookalike - 1% | Android | APAC | Static,23122,781,144.33,167
2025-10-14,Facebook Ads,FB-100163,UA - Lookalike - 1% | iOS | LATAM | Carousel,20742,820,285.69,44
2025-10-14,Facebook Ads,FB-100164,UA - Prospecting - Broad | Android | MENA | Static,20780,800,282.32,74
2025-10-14,Facebook Ads,FB-100165,UA - Retargeting - Value | Android | APAC | UGC,10660,193,62.05,33
2025-10-14,Facebook Ads,FB-100166,UA - Prospecting - Broad | iOS | APAC | UGC,11324,218,46.89,36
2025-10-14,Facebook Ads,FB-100167,UA - Lookalike - 5% | Android | LATAM | Static,14287,648,161.35,137
2025-10-14,Facebook Ads,FB-100168,UA - Lookalike - 1% | Android | LATAM | Playables,20477,832,309.34,119
2025-10-14,Facebook Ads,FB-100169,UA - Lookalike - 1% | iOS | MENA | Playables,12794,341,98.41,55
2025-10-14,Facebook Ads,FB-100170,UA - Lookalike - 1% | iOS | MENA | Carousel,22921,889,290.44,129
2025-10-14,Facebook Ads,FB-100171,UA - Lookalike - 1% | iOS | LATAM | Carousel,25080,681,157.38,96
2025-10-14,Facebook Ads,FB-100172,UA - Lookalike - 1% | Android | US | Static,27029,692,334.72,114
2025-10-14,Facebook Ads,FB-100173,UA - Retargeting - Value | Android | MENA | Static,16138,215,87.63,47
2025-10-14,Facebook Ads,FB-100174,UA - Lookalike - 1% | Android | APAC | Carousel,23177,551,120.34,43
2025-10-14,Facebook Ads,FB-100175,UA - Retargeting - Value | Android | EU | Carousel,23701,653,369.53,154
2025-10-14,Facebook Ads,FB-100176,UA - Prospecting - Broad | iOS | EU | Carousel,15307,498,249.05,31
2025-10-14,Facebook Ads,FB-100177,UA - Prospecting - Broad | Android | LATAM | Video,13432,555,242.87,41
2025-10-14,Facebook Ads,FB-100178,UA - Prospecting - Broad | iOS | EU | UGC,26494,986,301.42,82
2025-10-14,Facebook Ads,FB-100179,UA - Lookalike - 5% | Android | MENA | Carousel,29995,1136,322.51,128
2025-10-14,Facebook Ads,FB-100180,UA - Retargeting - Value | iOS | APAC | Carousel,8680,199,93.07,40
2025-10-14,Facebook Ads,FB-100181,UA - Prospecting - Broad | Android | LATAM | UGC,16702,389,134.2,74
2025-10-14,Facebook Ads,FB-100182,UA - Prospecting - Broad | Android | APAC | UGC,19921,699,225.43,74
2025-10-14,Facebook Ads,FB-100183,UA - Lookalike - 1% | Android | EU | Static,13728,455,157.66,98
2025-10-14,Facebook Ads,FB-100184,UA - Lookalike - 5% | Android | EU | Video,13730,488,222.63,100
2025-10-14,Facebook Ads,FB-100185,UA - Lookalike - 5% | Android | MENA | UGC,42105,1487,520.9,279
2025-10-14,Facebook Ads,FB-100186,UA - Lookalike - 5% | iOS | LATAM | Playables,13507,325,153.79,25
2025-10-14,Facebook Ads,FB-100187,UA - Prospecting - Broad | iOS | MENA | Playables,28649,1256,445.38,182
2025-10-14,Facebook Ads,FB-100188,UA - Lookalike - 1% | Android | EU | Static,20207,940,415.57,84
2025-10-14,Facebook Ads,FB-100189,UA - Retargeting - Value | Android | EU | Static,10741,186,93.8,32
2025-10-14,Facebook Ads,FB-100190,UA - Lookalike - 5% | Android | EU | Video,20299,466,203.46,28
2025-10-14,Facebook Ads,FB-100191,UA - Lookalike - 1% | iOS | MENA | UGC,13828,676,202.6,105
2025-10-14,Facebook Ads,FB-100192,UA - Lookalike - 1% | Android | EU | Carousel,23504,953,256.45,127
2025-10-14,Facebook Ads,FB-100193,UA - Lookalike - 1% | iOS | US | Static,20693,547,230.67,77
2025-10-14,Facebook Ads,FB-100194,UA - Retargeting - Value | Android | APAC | Video,13563,73,39.82,11
2025-10-14,Facebook Ads,FB-100195,UA - Prospecting - Broad | Android | LATAM | Static,19613,524,208.76,60
2025-10-14,Facebook Ads,FB-100196,UA - Lookalike - 1% | Android | EU | Carousel,18833,459,212.84,94
2025-10-14,Facebook Ads,FB-100197,UA - Lookalike - 1% | iOS | US | UGC,26480,636,285.06,21
2025-10-14,Facebook Ads,FB-100198,UA - Lookalike - 5% | iOS | LATAM | Playables,28099,662,137.23,70
2025-10-14,Facebook Ads,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,13530,455,178.81,71
2025-10-14,Facebook Ads,FB-100200,UA - Lookalike - 1% | iOS | LATAM | Playables,14835,301,148.57,14
2025-10-14,Facebook Ads,FB-100201,UA - Prospecting - Broad | Android | US | Static,10781,295,135.08,58
2025-10-14,Facebook Ads,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,16307,569,289.68,91
2025-10-14,Facebook Ads,FB-100203,UA - Lookalike - 1% | iOS | MENA | UGC,15895,792,166.4,66
2025-10-14,Facebook Ads,FB-100204,UA - Lookalike - 5% | Android | MENA | UGC,37471,1165,416.14,122
2025-10-14,Facebook Ads,FB-100205,UA - Lookalike - 5% | Android | APAC | Carousel,28861,1258,207.07,218
2025-10-14,Facebook Ads,FB-100206,UA - Retargeting - Value | iOS | LATAM | Video,9153,299,91.85,32
2025-10-14,Facebook Ads,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,15352,322,135.66,39
2025-10-14,Facebook Ads,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,24973,703,231.99,58
2025-10-14,Facebook Ads,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,11880,554,89.3,55
2025-10-14,Facebook Ads,FB-100210,UA - Prospecting - Broad | Android | APAC | Playables,11863,253,93.48,33
