"ad_date","source","campaign_id","campaign_name","total_impressions","total_clicks","total_spend","total_installs","total_d1_revenue","total_d7_revenue"
"2025-10-06",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,28744,1400,1412.3200,127,39.94,158.24
"2025-10-13",Facebook Ads,FB-100168,UA - Lookalike - 1% | Android | LATAM | Playables,20477,832,618.5900,118,29.52,106.63
"2025-10-13",Facebook Ads,FB-100013,UA - Prospecting - Broad | iOS | US | Static,16761,660,616.9700,113,21.81,72.8
"2025-10-13",Facebook Ads,FB-100157,UA - Lookalike - 1% | iOS | EU | Playables,23223,1014,614.9900,115,36.01,81.09
"2025-10-13",Facebook Ads,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,37640,846,613.7700,38,7.13,16.6
"2025-10-13",Facebook Ads,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,19318,756,610.4700,93,7.78,22.8
"2025-10-13",Facebook Ads,FB-100247,UA - Lookalike - 5% | iOS | APAC | Carousel,16847,794,603.4400,141,16.79,49.04
"2025-10-13",Facebook Ads,FB-100178,UA - Prospecting - Broad | iOS | EU | UGC,26494,986,602.9400,78,7.14,29.92
"2025-10-13",Facebook Ads,FB-100082,UA - Lookalike - 1% | iOS | US | Video,30185,1067,600.9300,105,9.74,26.29
"2025-10-13",Facebook Ads,FB-100170,UA - Lookalike - 1% | iOS | MENA | Carousel,22921,889,580.8700,134,13.65,34.08
"2025-10-13",Facebook Ads,FB-100163,UA - Lookalike - 1% | iOS | LATAM | Carousel,20742,820,571.2900,43,8.3,29.87
"2025-10-13",Facebook Ads,FB-100160,UA - Lookalike - 5% | iOS | EU | UGC,20266,532,571.0000,31,6.65,19.23
"2025-10-13",Facebook Ads,FB-100197,UA - Lookalike - 1% | iOS | US | UGC,26480,636,570.0500,21,3.04,11.59
"2025-10-13",Facebook Ads,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,29639,697,569.1700,99,29.23,66.62
"2025-10-13",Facebook Ads,FB-100080,UA - Lookalike - 5% | iOS | EU | Carousel,15506,716,565.7800,92,15.24,61.42
"2025-10-13",Facebook Ads,FB-100164,UA - Prospecting - Broad | Android | MENA | Static,20780,800,564.5600,71,14.36,36.91
"2025-10-13",Facebook Ads,FB-100228,UA - Lookalike - 5% | iOS | APAC | UGC,17585,839,563.5600,30,8.52,24.72
"2025-10-13",Facebook Ads,FB-100051,UA - Lookalike - 5% | iOS | APAC | UGC,16502,801,561.2600,38,6.52,21.3
"2025-10-13",Facebook Ads,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,35426,869,559.2000,180,33.37,99.88
"2025-10-13",Facebook Ads,FB-100202,UA - Retargeting - Value | iOS | MENA | Video,16307,569,550.9100,87,24.56,86.62
"2025-10-13",Facebook Ads,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,30932,923,543.9200,187,9.37,25.91
"2025-10-13",Facebook Ads,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,27223,1316,541.9300,167,30.03,114.17
"2025-10-13",Facebook Ads,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,17050,665,540.6400,134,23.66,74.77
"2025-10-13",Facebook Ads,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,28100,1228,538.9700,63,9.93,26.31
"2025-10-13",Facebook Ads,FB-100100,UA - Lookalike - 1% | Android | MENA | UGC,17836,675,537.1000,53,11.54,29.42
"2025-10-13",Facebook Ads,FB-100217,UA - Lookalike - 5% | Android | EU | Video,13385,596,536.3400,38,11.8,31.35
"2025-10-13",Facebook Ads,FB-100300,UA - Prospecting - Broad | Android | US | Video,13437,553,528.7200,62,12.69,39.06
"2025-10-13",Facebook Ads,FB-100104,UA - Lookalike - 1% | iOS | APAC | Video,22276,937,526.4100,95,30.09,116.51
"2025-10-13",Facebook Ads,FB-100094,UA - Lookalike - 1% | Android | EU | UGC,17302,549,525.9400,86,12.27,37.85
"2025-10-13",Facebook Ads,FB-100093,UA - Lookalike - 5% | Android | APAC | Video,20220,930,514.8500,113,7.05,23.03
"2025-10-13",Facebook Ads,FB-100116,UA - Retargeting - Value | iOS | APAC | Playables,21909,644,513.7800,95,24.64,81.68
"2025-10-13",Facebook Ads,FB-100192,UA - Lookalike - 1% | Android | EU | Carousel,23504,953,512.9000,121,22.58,84.63
"2025-10-13",Facebook Ads,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,22772,920,509.3100,85,27.06,90.08
"2025-10-13",Facebook Ads,FB-100149,UA - Prospecting - Broad | Android | EU | Carousel,26467,594,508.1100,69,12.19,45.64
"2025-10-13",Facebook Ads,FB-100042,UA - Lookalike - 5% | iOS | LATAM | UGC,14944,652,504.8400,56,14.27,55.72
"2025-10-13",Facebook Ads,FB-100277,UA - Retargeting - Value | Android | US | Carousel,16622,440,502.6100,88,12.99,62.48
"2025-10-13",Facebook Ads,FB-100289,UA - Lookalike - 5% | Android | US | UGC,39194,842,502.1700,177,27.1,67.72
"2025-10-13",Facebook Ads,FB-100077,UA - Lookalike - 1% | iOS | US | Static,16118,630,502.0500,128,35.53,106.84
"2025-10-13",Facebook Ads,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,25878,914,501.7900,159,28.22,111.64
"2025-10-13",Facebook Ads,FB-100176,UA - Prospecting - Broad | iOS | EU | Carousel,15307,498,498.1500,29,6.43,18.69
"2025-10-13",Facebook Ads,FB-100150,UA - Lookalike - 5% | Android | LATAM | Playables,31932,1440,498.1000,274,68.31,194.0
"2025-10-13",Facebook Ads,FB-100029,UA - Prospecting - Broad | iOS | MENA | Video,32854,894,497.5100,152,43.34,162.83
"2025-10-13",Facebook Ads,FB-100242,UA - Lookalike - 5% | Android | US | Playables,30917,935,495.0800,47,8.82,32.34
"2025-10-13",Facebook Ads,FB-100325,UA - Lookalike - 5% | Android | US | UGC,12357,548,494.2400,88,17.9,64.31
"2025-10-13",Facebook Ads,FB-100222,UA - Lookalike - 1% | Android | LATAM | UGC,16417,695,492.3400,130,25.86,93.61
"2025-10-13",Facebook Ads,FB-100055,UA - Lookalike - 5% | iOS | EU | Carousel,24280,815,491.6900,148,48.25,162.51
"2025-10-13",Facebook Ads,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,14496,629,487.1600,99,11.2,43.88
"2025-10-13",Facebook Ads,FB-100177,UA - Prospecting - Broad | Android | LATAM | Video,13432,555,485.7900,41,3.32,13.61
"2025-10-13",Facebook Ads,FB-100123,UA - Lookalike - 5% | iOS | EU | UGC,12667,453,483.0300,54,16.25,52.78
"2025-10-13",Facebook Ads,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,36260,784,481.6100,112,27.17,78.55
"2025-10-13",Facebook Ads,FB-100075,UA - Lookalike - 5% | iOS | LATAM | Static,12308,557,477.5700,66,16.28,60.32
"2025-10-13",Facebook Ads,FB-100279,UA - Retargeting - Value | Android | MENA | Static,14063,491,471.3600,80,11.12,46.6
"2025-10-13",Facebook Ads,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,16221,613,468.8200,24,2.45,9.63
"2025-10-13",Facebook Ads,FB-100237,UA - Lookalike - 5% | iOS | US | Video,18907,917,468.5900,39,6.26,21.5
"2025-10-13",Facebook Ads,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,24973,703,463.9800,56,17.59,39.17
"2025-10-13",Facebook Ads,FB-100122,UA - Lookalike - 5% | iOS | MENA | Playables,12615,568,463.7700,80,13.47,32.92
"2025-10-13",Facebook Ads,FB-100193,UA - Lookalike - 1% | iOS | US | Static,20693,547,461.2900,73,8.35,27.36
"2025-10-13",Facebook Ads,FB-100131,UA - Lookalike - 5% | Android | EU | UGC,17127,687,461.1100,99,23.38,75.87
"2025-10-13",Facebook Ads,FB-100132,UA - Lookalike - 5% | Android | MENA | UGC,21254,528,455.4000,112,16.26,66.83
"2025-10-13",Facebook Ads,FB-100305,UA - Retargeting - Value | iOS | US | Playables,11881,379,453.8900,60,11.46,42.8
"2025-10-13",Facebook Ads,FB-100007,UA - Prospecting - Broad | Android | EU | Carousel,15815,459,453.6800,32,9.74,39.16
"2025-10-13",Facebook Ads,FB-100040,UA - Lookalike - 5% | iOS | MENA | Playables,16723,771,452.6500,90,20.72,69.91
"2025-10-13",Facebook Ads,FB-100182,UA - Prospecting - Broad | Android | APAC | UGC,19921,699,450.7900,72,10.2,28.73
"2025-10-13",Facebook Ads,FB-100099,UA - Prospecting - Broad | Android | MENA | Carousel,16659,671,449.3000,32,3.43,8.35
"2025-10-13",Facebook Ads,FB-100002,UA - Prospecting - Broad | iOS | US | Video,11724,462,448.7400,77,17.49,58.17
"2025-10-13",Facebook Ads,FB-100184,UA - Lookalike - 5% | Android | EU | Video,13730,488,445.2500,100,9.53,23.34
"2025-10-13",Facebook Ads,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,22802,557,444.3200,104,10.54,41.01
"2025-10-13",Facebook Ads,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,15387,519,442.5000,60,9.42,23.19
"2025-10-13",Facebook Ads,FB-100072,UA - Prospecting - Broad | Android | APAC | Playables,29859,1036,442.4800,128,31.46,78.74
"2025-10-13",Facebook Ads,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,15345,483,439.7200,82,14.05,55.69
"2025-10-13",Facebook Ads,FB-100250,UA - Lookalike - 5% | iOS | LATAM | Video,20839,537,434.0000,65,18.14,56.98
"2025-10-13",Facebook Ads,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,13149,557,431.4000,106,27.26,86.88
"2025-10-13",Facebook Ads,FB-100073,UA - Lookalike - 1% | Android | MENA | Static,21997,750,428.1000,70,5.69,17.6
"2025-10-13",Facebook Ads,FB-100196,UA - Lookalike - 1% | Android | EU | Carousel,18833,459,425.6800,89,15.67,44.77
"2025-10-13",Facebook Ads,FB-100069,UA - Lookalike - 1% | iOS | LATAM | Static,14466,441,422.3900,79,20.79,81.77
"2025-10-13",Facebook Ads,FB-100229,UA - Retargeting - Value | Android | APAC | Video,19879,435,418.9000,71,20.71,85.8
"2025-10-13",Facebook Ads,FB-100195,UA - Prospecting - Broad | Android | LATAM | Static,19613,524,417.5800,61,4.98,15.25
"2025-10-13",Facebook Ads,FB-100050,UA - Lookalike - 5% | Android | US | Video,17042,564,416.6800,75,6.63,25.52
"2025-10-13",Facebook Ads,FB-100095,UA - Prospecting - Broad | iOS | EU | Static,17472,380,414.7300,11,2.24,9.07
"2025-10-13",Facebook Ads,FB-100205,UA - Lookalike - 5% | Android | APAC | Carousel,28861,1258,414.0100,221,55.18,187.78
"2025-10-13",Facebook Ads,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,20922,955,413.1300,151,43.1,139.08
"2025-10-13",Facebook Ads,FB-100101,UA - Prospecting - Broad | iOS | APAC | Playables,19583,746,412.9900,29,8.22,22.18
"2025-10-13",Facebook Ads,FB-100010,UA - Lookalike - 5% | iOS | MENA | Video,20785,871,411.1100,80,15.4,48.94
"2025-10-13",Facebook Ads,FB-100346,UA - Lookalike - 5% | Android | US | Playables,15343,656,407.3100,116,36.9,148.78
"2025-10-13",Facebook Ads,FB-100190,UA - Lookalike - 5% | Android | EU | Video,20299,466,406.9600,27,2.52,6.07
"2025-10-13",Facebook Ads,FB-100191,UA - Lookalike - 1% | iOS | MENA | UGC,13828,676,405.1900,100,13.12,34.26
"2025-10-13",Facebook Ads,FB-100218,UA - Lookalike - 1% | Android | EU | UGC,25187,595,401.6800,74,10.86,32.06
"2025-10-13",Facebook Ads,FB-100025,UA - Lookalike - 5% | Android | EU | Playables,18773,676,399.1800,96,25.47,98.21
"2025-10-13",Facebook Ads,FB-100258,UA - Lookalike - 1% | iOS | MENA | Playables,13179,401,395.5500,53,6.21,16.52
"2025-10-13",Facebook Ads,FB-100106,UA - Lookalike - 1% | iOS | LATAM | UGC,20816,568,395.1600,20,3.9,12.21
"2025-10-13",Facebook Ads,FB-100115,UA - Prospecting - Broad | Android | EU | UGC,15251,504,394.1800,51,11.19,40.51
"2025-10-13",Facebook Ads,FB-100047,UA - Lookalike - 1% | Android | MENA | Static,13592,558,392.1100,29,1.7,4.95
"2025-10-13",Facebook Ads,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,25136,673,389.8700,98,27.82,98.73
"2025-10-13",Facebook Ads,FB-100097,UA - Lookalike - 5% | Android | LATAM | Carousel,12500,546,381.6500,44,7.51,26.02
"2025-10-13",Facebook Ads,FB-100114,UA - Prospecting - Broad | Android | EU | Static,16879,655,378.0000,78,6.36,23.69
"2025-10-13",Facebook Ads,FB-100216,UA - Lookalike - 5% | iOS | MENA | Video,12448,428,377.6700,78,18.35,72.59
"2025-10-13",Facebook Ads,FB-100213,UA - Retargeting - Value | Android | EU | Carousel,17619,610,376.5500,119,36.13,133.9
"2025-10-13",Facebook Ads,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,21502,451,375.8200,88,26.01,90.49
"2025-10-13",Facebook Ads,FB-100063,UA - Prospecting - Broad | Android | US | Playables,23584,533,375.0200,92,20.3,77.57
"2025-10-13",Facebook Ads,FB-100144,UA - Prospecting - Broad | Android | LATAM | Static,28390,673,373.6500,124,9.46,33.74
"2025-10-13",Facebook Ads,FB-100121,UA - Lookalike - 1% | iOS | EU | UGC,21846,677,373.2300,56,15.02,58.98
"2025-10-13",Facebook Ads,FB-100155,UA - Prospecting - Broad | Android | APAC | UGC,15077,561,372.3900,80,5.54,22.6
"2025-10-13",Facebook Ads,FB-100003,UA - Prospecting - Broad | Android | EU | Playables,20253,619,370.9700,78,15.95,66.14
"2025-10-13",Facebook Ads,FB-100019,UA - Lookalike - 1% | Android | EU | Video,25241,556,369.8500,47,12.35,45.08
"2025-10-13",Facebook Ads,FB-100049,UA - Lookalike - 5% | iOS | EU | UGC,11206,492,369.1500,69,8.01,17.78
"2025-10-13",Facebook Ads,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,14675,548,368.9700,68,19.61,61.34
"2025-10-13",Facebook Ads,FB-100087,UA - Lookalike - 1% | iOS | EU | Video,12499,518,368.7600,39,4.89,19.69
"2025-10-13",Facebook Ads,FB-100231,UA - Lookalike - 5% | iOS | US | Static,25307,597,366.4400,53,8.12,23.43
"2025-10-13",Facebook Ads,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,14441,357,366.0300,78,11.08,34.29
"2025-10-13",Facebook Ads,FB-100161,UA - Lookalike - 1% | iOS | US | UGC,8759,391,361.7100,25,8.14,32.43
"2025-10-13",Facebook Ads,FB-100199,UA - Prospecting - Broad | iOS | US | Playables,13530,455,357.6300,74,7.08,18.89
"2025-10-13",Facebook Ads,FB-100011,UA - Lookalike - 1% | Android | MENA | Carousel,13477,523,355.4800,72,6.24,22.48
"2025-10-13",Facebook Ads,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,19646,343,353.7700,7,2.28,7.59
"2025-10-13",Facebook Ads,FB-100118,UA - Lookalike - 5% | Android | US | Video,21230,839,349.7800,146,45.73,172.26
"2025-10-13",Facebook Ads,FB-100023,UA - Lookalike - 1% | Android | MENA | Playables,24541,812,349.3200,124,30.06,110.68
"2025-10-13",Facebook Ads,FB-100269,UA - Retargeting - Value | Android | EU | Playables,20103,400,349.2000,93,16.14,62.72
"2025-10-13",Facebook Ads,FB-100134,UA - Retargeting - Value | iOS | MENA | Playables,11036,338,344.3200,66,21.01,86.27
"2025-10-13",Facebook Ads,FB-100159,UA - Lookalike - 1% | iOS | EU | Video,15023,601,342.9300,111,13.86,45.86
"2025-10-13",Facebook Ads,FB-100043,UA - Prospecting - Broad | Android | EU | Static,14090,485,341.2900,22,5.88,17.56
"2025-10-13",Facebook Ads,FB-100018,UA - Lookalike - 1% | iOS | MENA | Static,20863,565,338.7200,44,6.94,22.21
"2025-10-13",Facebook Ads,FB-100267,UA - Prospecting - Broad | iOS | US | Static,10957,396,337.9900,24,6.16,20.57
"2025-10-13",Facebook Ads,FB-100154,UA - Lookalike - 1% | iOS | US | Playables,12266,440,337.9600,23,2.36,9.66
"2025-10-13",Facebook Ads,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,15632,605,337.9500,18,4.65,16.17
"2025-10-13",Facebook Ads,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,21294,432,337.4400,68,7.45,30.57
"2025-10-13",Facebook Ads,FB-100102,UA - Lookalike - 1% | iOS | MENA | Static,13564,391,337.2400,35,3.2,10.48
"2025-10-13",Facebook Ads,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,13053,601,335.6000,50,10.97,28.41
"2025-10-13",Facebook Ads,FB-100220,UA - Retargeting - Value | Android | APAC | Playables,18675,599,334.2400,117,28.79,99.5
"2025-10-13",Facebook Ads,FB-100203,UA - Lookalike - 1% | iOS | MENA | UGC,15895,792,332.8000,63,19.49,56.97
"2025-10-13",Facebook Ads,FB-100045,UA - Prospecting - Broad | Android | US | Video,15712,464,331.4800,34,9.03,33.83
"2025-10-13",Facebook Ads,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,14957,387,329.9200,70,15.04,37.34
"2025-10-13",Facebook Ads,FB-100312,UA - Prospecting - Broad | iOS | US | Static,15534,634,328.1600,31,5.44,16.37
"2025-10-13",Facebook Ads,FB-100105,UA - Lookalike - 1% | iOS | US | Carousel,11956,325,326.7500,29,5.26,11.75
"2025-10-13",Facebook Ads,FB-100060,UA - Lookalike - 5% | Android | APAC | Video,18726,582,324.8100,56,12.03,44.27
"2025-10-13",Facebook Ads,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,10166,354,323.3400,53,10.09,38.85
"2025-10-13",Facebook Ads,FB-100167,UA - Lookalike - 5% | Android | LATAM | Static,14287,648,322.7000,142,35.74,78.77
"2025-10-13",Facebook Ads,FB-100141,UA - Lookalike - 1% | iOS | EU | UGC,15369,337,320.8600,25,3.43,13.89
"2025-10-13",Facebook Ads,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,12543,522,320.6600,104,33.22,131.98
"2025-10-13",Facebook Ads,FB-100109,UA - Lookalike - 1% | iOS | MENA | Video,11604,512,319.9500,50,3.73,8.57
"2025-10-13",Facebook Ads,FB-100057,UA - Prospecting - Broad | Android | MENA | Video,13721,472,316.2900,54,5.83,15.4
"2025-10-13",Facebook Ads,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,12849,338,315.8900,44,13.86,43.94
"2025-10-13",Facebook Ads,FB-100183,UA - Lookalike - 1% | Android | EU | Static,13728,455,315.3100,93,27.75,112.0
"2025-10-13",Facebook Ads,FB-100171,UA - Lookalike - 1% | iOS | LATAM | Carousel,25080,681,314.7600,97,12.59,32.92
"2025-10-13",Facebook Ads,FB-100266,UA - Lookalike - 1% | Android | US | UGC,13946,573,313.7700,73,15.3,47.78
"2025-10-13",Facebook Ads,FB-100028,UA - Lookalike - 5% | iOS | APAC | Playables,18521,607,312.7900,21,3.42,9.0
"2025-10-13",Facebook Ads,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,12861,442,311.9600,27,2.2,7.15
"2025-10-13",Facebook Ads,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,11074,508,311.1500,57,9.71,35.69
"2025-10-13",Facebook Ads,FB-100092,UA - Retargeting - Value | iOS | EU | Carousel,13687,321,309.4800,25,5.99,22.21
"2025-10-13",Facebook Ads,FB-100030,UA - Lookalike - 1% | iOS | LATAM | Video,19026,622,309.2000,74,17.52,40.16
"2025-10-13",Facebook Ads,FB-100138,UA - Prospecting - Broad | Android | APAC | Playables,32903,555,308.1900,112,26.39,100.1
"2025-10-13",Facebook Ads,FB-100230,UA - Prospecting - Broad | iOS | US | UGC,14221,408,308.0800,75,19.73,46.62
"2025-10-13",Facebook Ads,FB-100186,UA - Lookalike - 5% | iOS | LATAM | Playables,13507,325,307.5800,24,7.53,28.07
"2025-10-13",Facebook Ads,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,22781,680,307.1600,44,8.28,26.07
"2025-10-13",Facebook Ads,FB-100058,UA - Lookalike - 5% | Android | EU | UGC,20445,466,305.0400,90,27.41,105.64
"2025-10-13",Facebook Ads,FB-100282,UA - Retargeting - Value | Android | US | Video,17075,544,304.2600,45,10.4,38.16
"2025-10-13",Facebook Ads,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,17328,350,302.5400,25,6.04,17.5
"2025-10-13",Facebook Ads,FB-100041,UA - Lookalike - 1% | Android | MENA | Static,21462,513,300.8700,63,12.96,29.47
"2025-10-13",Facebook Ads,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,21055,556,300.0200,75,15.26,52.42
"2025-10-13",Facebook Ads,FB-100145,UA - Retargeting - Value | Android | US | Static,10217,341,298.7200,75,16.57,63.89
"2025-10-13",Facebook Ads,FB-100200,UA - Lookalike - 1% | iOS | LATAM | Playables,14835,301,297.1200,14,3.79,15.67
"2025-10-13",Facebook Ads,FB-100081,UA - Lookalike - 5% | iOS | US | Video,9876,361,296.1600,21,3.56,14.76
"2025-10-13",Facebook Ads,FB-100156,UA - Retargeting - Value | iOS | LATAM | UGC,16757,517,295.2600,98,31.82,148.22
"2025-10-13",Facebook Ads,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,14811,403,294.8800,36,7.47,21.28
"2025-10-13",Facebook Ads,FB-100090,UA - Retargeting - Value | Android | EU | Static,14720,423,294.7500,40,4.65,18.87
"2025-10-13",Facebook Ads,FB-100052,UA - Lookalike - 5% | Android | US | Video,15723,322,294.5700,44,4.27,10.94
"2025-10-13",Facebook Ads,FB-100034,UA - Prospecting - Broad | Android | LATAM | Static,14188,439,293.6500,52,10.76,43.3
"2025-10-13",Facebook Ads,FB-100126,UA - Lookalike - 1% | iOS | EU | Carousel,5817,271,292.6000,26,6.71,17.5
"2025-10-13",Facebook Ads,FB-100120,UA - Prospecting - Broad | Android | MENA | Static,16970,352,292.2300,39,8.43,28.32
"2025-10-13",Facebook Ads,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,17048,480,291.7000,45,4.69,15.86
"2025-10-13",Facebook Ads,FB-100226,UA - Retargeting - Value | iOS | LATAM | Static,12009,329,291.5600,70,16.8,72.04
"2025-10-13",Facebook Ads,FB-100039,UA - Retargeting - Value | Android | APAC | Playables,16899,575,289.5700,109,16.23,70.23
"2025-10-13",Facebook Ads,FB-100162,UA - Lookalike - 1% | Android | APAC | Static,23122,781,288.7400,160,19.17,48.86
"2025-10-13",Facebook Ads,FB-100065,UA - Prospecting - Broad | Android | US | Playables,12628,347,285.5800,42,4.21,12.94
"2025-10-13",Facebook Ads,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,15646,478,284.3100,50,7.98,30.99
"2025-10-13",Facebook Ads,FB-100153,UA - Lookalike - 5% | Android | LATAM | Playables,18721,386,283.5600,61,12.18,38.56
"2025-10-13",Facebook Ads,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,17192,398,282.9400,52,13.95,39.06
"2025-10-13",Facebook Ads,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,14414,309,281.9900,56,17.23,69.45
"2025-10-13",Facebook Ads,FB-100137,UA - Retargeting - Value | iOS | EU | UGC,8610,269,281.1900,58,20.15,81.73
"2025-10-13",Facebook Ads,FB-100004,UA - Retargeting - Value | Android | MENA | UGC,14751,336,280.0900,29,6.59,23.98
"2025-10-13",Facebook Ads,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,16768,689,278.9100,115,11.93,44.75
"2025-10-13",Facebook Ads,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,18376,530,276.9800,97,20.34,81.83
"2025-10-13",Facebook Ads,FB-100089,UA - Lookalike - 5% | Android | US | Carousel,11738,353,276.4000,50,14.36,57.27
"2025-10-13",Facebook Ads,FB-100008,UA - Lookalike - 1% | Android | APAC | Video,21710,653,275.1100,126,28.78,98.57
"2025-10-13",Facebook Ads,FB-100198,UA - Lookalike - 5% | iOS | LATAM | Playables,28099,662,274.4000,67,19.72,72.12
"2025-10-13",Facebook Ads,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,15352,322,271.3200,38,7.21,24.1
"2025-10-13",Facebook Ads,FB-100201,UA - Prospecting - Broad | Android | US | Static,10781,295,270.1600,59,8.22,25.24
"2025-10-13",Facebook Ads,FB-100000,UA - Retargeting - Value | Android | US | Carousel,14158,255,269.4300,35,5.69,22.49
"2025-10-13",Facebook Ads,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,22164,359,268.7800,69,10.57,48.66
"2025-10-13",Facebook Ads,FB-100181,UA - Prospecting - Broad | Android | LATAM | UGC,16702,389,268.4100,76,14.13,33.78
"2025-10-13",Facebook Ads,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,19949,508,265.3300,37,2.52,9.79
"2025-10-13",Facebook Ads,FB-100143,UA - Prospecting - Broad | iOS | US | UGC,20116,475,264.9100,79,26.85,94.16
"2025-10-13",Facebook Ads,FB-100001,UA - Prospecting - Broad | Android | EU | Video,17081,398,263.9500,25,4.92,15.89
"2025-10-13",Facebook Ads,FB-100111,UA - Retargeting - Value | iOS | APAC | UGC,12299,406,263.8200,41,4.66,19.26
"2025-10-13",Facebook Ads,FB-100129,UA - Lookalike - 5% | Android | US | UGC,15431,651,262.2900,62,14.41,54.61
"2025-10-13",Facebook Ads,FB-100026,UA - Retargeting - Value | Android | US | Video,16766,345,258.8200,59,14.11,46.72
"2025-10-13",Facebook Ads,FB-100020,UA - Retargeting - Value | iOS | LATAM | Video,11924,346,255.8300,30,8.9,41.79
"2025-10-13",Facebook Ads,FB-100021,UA - Lookalike - 5% | iOS | EU | UGC,14535,491,255.6100,56,5.14,14.7
"2025-10-13",Facebook Ads,FB-100128,UA - Retargeting - Value | Android | EU | UGC,20116,343,254.7500,81,9.19,34.04
"2025-10-13",Facebook Ads,FB-100070,UA - Retargeting - Value | Android | LATAM | UGC,10543,338,254.1800,34,8.22,33.3
"2025-10-13",Facebook Ads,FB-100035,UA - Prospecting - Broad | iOS | APAC | Video,9031,353,253.1700,15,2.94,10.91
"2025-10-13",Facebook Ads,FB-100227,UA - Prospecting - Broad | iOS | EU | UGC,13335,390,252.0600,34,9.91,30.09
"2025-10-13",Facebook Ads,FB-100152,UA - Prospecting - Broad | Android | LATAM | Playables,11087,351,251.9800,28,5.74,14.57
"2025-10-13",Facebook Ads,FB-100009,UA - Prospecting - Broad | iOS | MENA | Carousel,9010,262,251.4200,41,3.07,9.19
"2025-10-13",Facebook Ads,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,16928,300,250.7100,44,11.44,32.02
"2025-10-13",Facebook Ads,FB-100006,UA - Lookalike - 1% | Android | APAC | Carousel,19469,520,250.5400,41,10.86,39.95
"2025-10-13",Facebook Ads,FB-100091,UA - Lookalike - 1% | iOS | US | Static,17153,360,249.7700,40,9.42,38.11
"2025-10-13",Facebook Ads,FB-100012,UA - Retargeting - Value | Android | US | Video,10063,307,247.1400,31,6.63,27.59
"2025-10-13",Facebook Ads,FB-100076,UA - Prospecting - Broad | iOS | MENA | Playables,13622,439,246.3200,55,6.62,21.04
"2025-10-13",Facebook Ads,FB-100174,UA - Lookalike - 1% | Android | APAC | Carousel,23177,551,240.7300,40,6.84,18.46
"2025-10-13",Facebook Ads,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,18737,787,240.6600,164,26.58,100.5
"2025-10-13",Facebook Ads,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,11516,452,237.8000,72,14.49,53.87
"2025-10-13",Facebook Ads,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,8811,287,237.1500,29,5.81,24.41
"2025-10-13",Facebook Ads,FB-100233,UA - Prospecting - Broad | iOS | MENA | UGC,10831,277,235.7800,26,1.99,5.87
